Date,URL,Title,Text
01/02/2013:,https://archives.hud.gov//news/2013/pr13-001.cfm,HUD Announces Agreement with Bank of America to Settle LGBT Discrimination Claim,"WASHINGTON - The U.S. Department of Housing and Urban Development today announced an agreement with Bank of America (BOA) to settle a claim that the mortgage lender refused to provide financing to a lesbian couple. The agreement is the first enforcement action taken against a lender involving HUD's recent rule ensuring that the Department's core housing programs be open to all eligible persons, regardless of sexual orientation, gender identity, or marital status.
HUD's rule, Equal Access to Housing in HUD Programs Regardless of Sexual Orientation or Gender Identity prohibits lenders from basing eligibility determinations for mortgage loans insured by the Federal Housing Administration (FHA) on actual or perceived sexual orientation, gender identity or marital status. HUD's Equal Access rule applies to all housing programs administered by the Department.
""This agreement demonstrates that HUD will vigorously enforce its Equal Access rule and pursue lenders that discriminate on the basis of sexual orientation, gender identity or marital status,"" said Helen Kanovsky, HUD's General Counsel. ""By the same token, BOA should be commended for stepping up and taking immediate corrective action after HUD notified BOA of the violation.""
John Trasviña, HUD's Assistant Secretary for Fair Housing and Equal Opportunity, added, ""The HUD Equal Access Rule means just what it says: one's sexual orientation, gender identity or marital status is not a legitimate basis on which to deny a mortgage. Members of the housing industry should take note of this settlement agreement. HUD will enforce its regulations to make sure its programs are truly open to all qualified families.""
HUD claimed BOA denied a loan to a Florida couple seeking to obtain an FHA-insured mortgage because of their sexual orientation and marital status. Because one partner was not employed, the applicant enlisted her partner's mother as a co-applicant on the loan. The couple worked with BOA for several weeks to provide all of the necessary loan application documents and the couple was assured by BOA that they were likely to receive a mortgage. One business day prior to closing, BOA denied the mortgage because it did not consider the loan applicant and the co-applicant directly related because the applicant and her partner were not married. As a result of BOA's actions, the couple was not able to close on the loan.
Under the terms of the agreement, BOA agrees to pay HUD $7,500 and to notify its residential mortgage loan originators, processors and underwriters of its Settlement Agreement with HUD. In addition, BOA will remind its employees that they are prohibited from discriminating against FHA-loan applicants on the basis of sexual orientation, gender identity or marital status. BOA will also update its fair lending training program to include information on HUD's rule.
If you believe you have experienced housing discrimination, you should contact HUD's Office of Fair Housing and Equal Opportunity for help at (800) 669-9777. You may also file a housing discrimination complaint online. Additionally you should contact your local HUD office for assistance regarding alleged violations of HUD programs regulations."
01/03/2013:,https://archives.hud.gov//news/2013/pr13-002.cfm,HUD and Census Bureau Expand Access to Detailed Information on Nation's Housing,"WASHINGTON - Nearly 20 percent of recent movers identified ""convenience to job"" as the most important factor in their choice of neighborhood in 2011, according to the 2011 American Housing Survey (AHS), the definitive source of information on the quality of housing in the United States. For the first time ever, the U.S. Census Bureau and the U.S. Department of Housing and Urban Development have made survey results available on the Census Bureau's American FactFinder (http://factfinder2.census.gov/faces/nav/jsf/pages/searchresults.xhtml?refresh=t) data access tool.
A wide range of specific topics is covered in the survey, including plumbing and source of water and sewage disposal; housing problems; householder's satisfaction with home and neighborhood; value, purchase price and type of mortgage; recent home improvement activity and costs; safety features and potential health hazards; features in home providing accessibility to people with disabilities; and socio-economic characteristics of the householder. Statistics are national-level only and are provided for apartments, single-family homes, manufactured housing, new construction and vacant housing units.
Topics new to the housing survey include safety features, potential health hazards and features providing accessibility to people with disabilities. Among the accessibility features in occupied homes were floors with no steps between rooms (64 percent of homes have this feature), entry level bathrooms (48 percent), entry level bedrooms (36 percent) and handles or levers on sinks (28 percent). The least common accessibility features were elevators (found in 0.2 percent of homes), ramps (1 percent), handrails or grab bars (excluding steps) in nonbathroom areas (2 percent), raised toilets (7 percent) and built-in shower seats (8 percent).
Other highlights on the nation's 115 million occupied homes:
The median year these homes were built was 1974, with owner-occupied units being slightly newer (1976 compared with 1972 for renter-occupied). The median size of single-family detached and mobile home units is 1,800 square feet, with owner-occupied units being larger (1,800 square feet) than renter-occupied ones (1,300 square feet). Newly constructed units are also usually larger, with a median size of 2,200 square feet. Most homes have three or more bedrooms (64 percent). New homes (those built in the last four years) generally have more bedrooms, with 74 percent of them having three or more. About half the homes (52 percent) have two or more bathrooms. Again, new units have more bathrooms, with 83 percent of them having two or more. More than eight in 10 units have a washing machine (83 percent) and clothes dryer (81 percent). About two-thirds of the units (66 percent) have central air-conditioning and another 22 percent have window units – new units are more likely to have central air-conditioning (87 percent). The most common Energy Star-rated appliances found in housing units are refrigerators (35 percent), washing machines (30 percent) and dishwashers (22 percent). Energy Star refers to an international energy efficiency rating. About seven in 10 respondents (71 percent) rate their homes highly (ratings of eight to 10) with 29 percent giving them the ""best"" rating of 10. Residents of new construction tend to rate their homes even more highly with 84 percent giving them a rating between eight and 10 and 46 percent rating them as a 10. Recent movers were also asked how they found their current units. The most common methods for home owners were talking with a real estate agent (20 percent), Realtor.com (17 percent) and word of mouth (16 percent). For renters, the most common ways included word of mouth (34 percent), sign on the outside of the building (11 percent) and Craigslist (11 percent). On average, households pay $927 per month, or 24 percent of their household income, for housing. The cost is higher for residents of new construction, with median cost being $1,340 per month or 24 percent of household income. Renters generally pay less in housing cost ($845 versus $1,008 for owners per month), but they usually pay a higher percentage of their household income (31 percent versus 20 percent for owners). More than a fifth (21 percent) of all primary mortgage holders reported a change in their monthly payment in the last 12 months. The main reason for their payment change was because of a change in property taxes or homeowners insurance (71 percent). Twelve percent of households reported a smoker living in the unit. Sixteen percent of units reported having a swimming pool. Mold was reported in 4 percent of housing units. Respondents most commonly reported mold sighting in their bathrooms (45 percent), bedrooms (22 percent) and basements (20 percent). In 2011, owners spent a median of $33 on routine maintenance. Of the 43,740 owned homes in which a home improvement had been made in the last two years, 35 percent replaced or added an appliance or some type of major equipment, 19 percent replaced or added plumbing fixtures and 17 percent replaced or added a heating and air-conditioning system. The cost of an average kitchen remodel was $5,000. Adding or renovating a kitchen, however, was much more expensive ($27,353). The average bathroom cost $2,432 to remodel, with renovations or additions costing an average of $3,422.
• The median year these homes were built was 1974, with owner-occupied units being slightly newer (1976 compared with 1972 for renter-occupied).
• The median size of single-family detached and mobile home units is 1,800 square feet, with owner-occupied units being larger (1,800 square feet) than renter-occupied ones (1,300 square feet). Newly constructed units are also usually larger, with a median size of 2,200 square feet.
• Most homes have three or more bedrooms (64 percent). New homes (those built in the last four years) generally have more bedrooms, with 74 percent of them having three or more.
• About half the homes (52 percent) have two or more bathrooms. Again, new units have more bathrooms, with 83 percent of them having two or more.
• More than eight in 10 units have a washing machine (83 percent) and clothes dryer (81 percent).
• About two-thirds of the units (66 percent) have central air-conditioning and another 22 percent have window units – new units are more likely to have central air-conditioning (87 percent).
• The most common Energy Star-rated appliances found in housing units are refrigerators (35 percent), washing machines (30 percent) and dishwashers (22 percent). Energy Star refers to an international energy efficiency rating.
• About seven in 10 respondents (71 percent) rate their homes highly (ratings of eight to 10) with 29 percent giving them the ""best"" rating of 10. Residents of new construction tend to rate their homes even more highly with 84 percent giving them a rating between eight and 10 and 46 percent rating them as a 10.
• Recent movers were also asked how they found their current units. The most common methods for home owners were talking with a real estate agent (20 percent), Realtor.com (17 percent) and word of mouth (16 percent). For renters, the most common ways included word of mouth (34 percent), sign on the outside of the building (11 percent) and Craigslist (11 percent).
• On average, households pay $927 per month, or 24 percent of their household income, for housing. The cost is higher for residents of new construction, with median cost being $1,340 per month or 24 percent of household income. Renters generally pay less in housing cost ($845 versus $1,008 for owners per month), but they usually pay a higher percentage of their household income (31 percent versus 20 percent for owners).
• More than a fifth (21 percent) of all primary mortgage holders reported a change in their monthly payment in the last 12 months. The main reason for their payment change was because of a change in property taxes or homeowners insurance (71 percent).
• Twelve percent of households reported a smoker living in the unit.
• Sixteen percent of units reported having a swimming pool.
• Mold was reported in 4 percent of housing units. Respondents most commonly reported mold sighting in their bathrooms (45 percent), bedrooms (22 percent) and basements (20 percent).
• In 2011, owners spent a median of $33 on routine maintenance.
• Of the 43,740 owned homes in which a home improvement had been made in the last two years, 35 percent replaced or added an appliance or some type of major equipment, 19 percent replaced or added plumbing fixtures and 17 percent replaced or added a heating and air-conditioning system.
• The cost of an average kitchen remodel was $5,000. Adding or renovating a kitchen, however, was much more expensive ($27,353). The average bathroom cost $2,432 to remodel, with renovations or additions costing an average of $3,422.
In October, national summary tables and microdata files from the 2011 American Housing Survey were released."
01/10/2013:,https://archives.hud.gov//news/2013/pr13-003.cfm,"HUD Launches Groundbreaking Rental Assistance Demonstration to Preserve and Strengthen Public, Other HUD-Assisted Housing","WASHINGTON - To stem the loss of critically needed public and other forms of subsidized housing as a result of the severe backlog of capital needs, the U.S. Department of Housing and Urban Development (HUD) today officially launched its Rental Assistance Demonstration (RAD), the Obama Administration's groundbreaking strategy to preserve tens of thousands of public and HUD-assisted housing units.
In the near term, RAD is expected to preserve and enhance more than 13,000 units of affordable housing and generate more than $650 million in private capital to address the estimated $26 billion backlog in capital needs faced by public housing authorities in the U.S. This additional capital will also stimulate employment in the construction trades across the country.
""This innovative and cost-effective approach greatly enhances our ability to confront the decline of our public housing and older assisted housing stock,"" said HUD Secretary Shaun Donovan. ""With the initial implementation of RAD, the Obama Administration has begun to demonstrate that public-private partnership can help preserve our nation's affordable housing and create jobs in the process.""
HUD awarded 112 initial commitments to 68 public housing authorities (PHAs), allowing these local housing agencies to seek private financing to rehabilitate units that are otherwise at risk of being lost from the affordable housing inventory. In addition, HUD approved 11 requests from private owners of assisted housing projects to convert and extend rental assistance contracts for 1,100 units (see attached list of private developments). Combined, the commitments announced today are projected to preserve more than 13,000 public and other HUD-assisted housing units for the next 20 years.
RAD allows public housing agencies and private owners of certain at-risk, federally assisted properties to convert their current assistance to long-term Section 8 contracts. Such contracts will allow owners to leverage millions of dollars in debt and equity to better address immediate capital needs and preserve these affordable housing units. In addition, participating agencies are freed from antiquated public housing rules and restrictions that hindered their ability to best preserve and manage their housing similar to other affordable housing owners and managers.
In 2011, HUD released Capital Needs in the Public Housing Program, a study that found the nation's 1.2 million public housing units need $26 billion to keep these homes in safe and decent condition for families, a figure well in excess of the roughly $2 billion Congress appropriates for capital repairs annually. Beyond the potential loss of this public housing stock, the Moderate Rehabilitation, Rent Supplement, and older Rental Assistance Payment (RAP) programs are also at risk of being lost from the affordable housing stock.
RAD is part of the Obama Administration's comprehensive strategy to preserve public and HUD-assisted housing. In November 2011, Congress authorized HUD to implement RAD as a budget-neutral demonstration program with two components, allowing for the conversion of assistance for both public housing and HUD-assisted properties that have expiring subsidies."
01/11/2013:,https://archives.hud.gov//news/2013/pr13-004.cfm,Cyndi Lauper Joins HUD to Spotlight Local Efforts to End Homelessness Through One-Night Homeless Counts,"WASHINGTON - The U.S. Department of Housing and Urban Development and Grammy Award-winning singer and songwriter Cyndi Lauper are joining the effort to ""Make Everyone Count (https://www.onecpd.info/news/2013-point-in-time-count-make-everyone-count/),"" a national campaign to support local one-night counts of homeless persons and families. Cyndi Lauper and the True Colors Fund's Forty to None Project produced a national public service announcement to encourage viewers to contribute their time to gather needed data on the scale of homelessness throughout the U.S.
During the last 10 days in January, HUD asks more than 3,000 cities and counties to conduct ""Point-in-Time"" counts of homeless persons that reveal the number of persons in shelters and on the streets on a given night. Ultimately, these one-night counts provide local planners with data they need to understand the number and characteristics of persons who are homeless so they, in turn, can develop a thoughtful response to confront homelessness.
""We're thrilled to have Cyndi join us in this national campaign to expand our understanding of homelessness and to accomplish that, we need people power,"" said HUD Secretary Shaun Donovan. ""You can't solve a problem without understanding it. President Obama has set an ambitious goal to end homelessness as we know it and this effort is critical toward reaching this goal.""
Lauper, co-founder of the True Colors Fund, said, ""The True Colors Fund is proud to work with HUD through our Forty to None Project to raise awareness about the important count of homeless people that occurs every January. Every day across America, people struggle to overcome homelessness and we as a society need to join together to ensure that we do all that we can to help them. The first step in being able to do that is to understand how many people are actually in need. I encourage everyone to get involved and be a part of this important effort so that we can make sure that everyone counts.""
This year, volunteers will collect more detailed information about their local homeless populations including more precise age data, the number of homeless children in families, and even the gender of homeless veterans. In an effort to better count and serve homeless youth, HUD changed its data collection requirements for 2013 to better identify homeless children and youth. Additionally, HUD is engaged with the U.S. Interagency Council on Homelessness, the Department of Health and Human Services, and the Department of Education in a special nine-city initiative called Youth Count! (www.usich.gov/population/youth/a_framework_for_ending_youth_homelessness_2012/youth_count/) to evaluate best practices for counting homeless youth.
In the joint public service announcement, Lauper describes why the HUD's Annual Point-in-Time count is a vital step towards better serving our homeless population and ultimately ending homelessness once and for all. Visit HUD's website (https://www.onecpd.info/news/2013-point-in-time-count-make-everyone-count/) or www.fortytonone.org to learn more about how you can help. In addition, interested people can also participate in an ongoing Twitter conversation #EveryoneCounts."
01/11/2013:,https://archives.hud.gov//news/2013/pr13-005.cfm,Obama Administration Releases December Housing Scorecard,"WASHINGTON- The U.S. Department of Housing and Urban Development (HUD) and the U.S. Department of the Treasury today released the December edition of the Obama Administration's Housing Scorecard - a comprehensive report on the nation's housing market. Data continue to show important progress across many key indicators with the housing marketing bottoming out nationally and clearly turning a corner - as home values continue to rise and home sales remained strong in November - although officials caution that the overall recovery remains fragile. The full Housing Scorecard is available online at www.hud.gov/scorecard.
""As the December housing scorecard indicates, our housing market is continuing to show important signs of recovery - with the FHFA and Case-Shiller housing price indices up 5.6 percent and 4.3 percent, respectively, from one year ago,"" said HUD Senior Advisor on Housing Finance Michael Berman.
""The Administration's programs to prevent foreclosure have helped millions of families stay in their homes and prompted critical changes in the way the mortgage industry assists struggling homeowners, which have helped our country recover faster from an unprecedented housing crisis,"" said Treasury Assistant Secretary for Financial Stability Tim Massad.
The December Housing Scorecard features key data on the health of the housing market and the impact of the Administration's foreclosure prevention programs, including:
Home prices showed large annual gains for the 12 months ending October 2012 and the Administration's recovery efforts continue to help millions of families deal with the worst economic crisis since the Great Depression. More than six million mortgage modification and other forms of assistance arrangements were started between April 2009 and the end of November 2012. More than 81,000 loans were refinanced under the Home Affordable Refinance Program (HARP) in October, bringing the total to 790,600 since the beginning of 2012.
• Home prices showed large annual gains for the 12 months ending October 2012 and the Administration's recovery efforts continue to help millions of families deal with the worst economic crisis since the Great Depression. More than six million mortgage modification and other forms of assistance arrangements were started between April 2009 and the end of November 2012. More than 81,000 loans were refinanced under the Home Affordable Refinance Program (HARP) in October, bringing the total to 790,600 since the beginning of 2012.
The Administration's foreclosure programs are providing relief for millions of homeowners as we continue to recover from an unprecedented housing crisis. More than 1.4 million homeowner assistance actions have taken place through the Making Home Affordable Program, while the Federal Housing Administration (FHA) has offered more than 1.5 million loss mitigation and early delinquency interventions. The Administration's programs continue to encourage improved standards and processes in the industry, with HOPE Now lenders offering families and individuals more than 3 million proprietary mortgage modifications through October.
• The Administration's foreclosure programs are providing relief for millions of homeowners as we continue to recover from an unprecedented housing crisis. More than 1.4 million homeowner assistance actions have taken place through the Making Home Affordable Program, while the Federal Housing Administration (FHA) has offered more than 1.5 million loss mitigation and early delinquency interventions. The Administration's programs continue to encourage improved standards and processes in the industry, with HOPE Now lenders offering families and individuals more than 3 million proprietary mortgage modifications through October.
HAMP continues to offer homeowners sustainable relief to avoid foreclosure. As of November, more than 1.1 million homeowners have received a permanent modification through the Home Affordable Modification Program (HAMP), saving approximately $544 on their mortgage payments each month, and an estimated $16.7 billion to date. In November, 77 percent of homeowners with eligible non-GSE mortgages benefited from principal reduction with their HAMP modification. Eighty-seven percent of homeowners entering the program in the last two and a half years have received a permanent modification of their mortgage through HAMP. View the Making Home Affordable Program Report with data through November 2012. (www.treasury.gov/initiatives/financial-stability/reports/Pages/Making-Home-Affordable-Program-Performance-Report.aspx)
• HAMP continues to offer homeowners sustainable relief to avoid foreclosure. As of November, more than 1.1 million homeowners have received a permanent modification through the Home Affordable Modification Program (HAMP), saving approximately $544 on their mortgage payments each month, and an estimated $16.7 billion to date. In November, 77 percent of homeowners with eligible non-GSE mortgages benefited from principal reduction with their HAMP modification. Eighty-seven percent of homeowners entering the program in the last two and a half years have received a permanent modification of their mortgage through HAMP. View the Making Home Affordable Program Report with data through November 2012. (www.treasury.gov/initiatives/financial-stability/reports/Pages/Making-Home-Affordable-Program-Performance-Report.aspx)"
01/16/2013:,https://archives.hud.gov//news/2013/pr13-006.cfm,HUD and Virginia Property Management Company Settle Allegations the Company Denied Opportunities to Non-English Speakers,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) announced today that Virginia Realty Company of Tidewater, Inc., a property management company based in Virginia Beach, VA, will pay $82,500 to settle allegations that it refused to allow a Hispanic woman to apply for an apartment because she did not speak fluent English. Virginia Realty had a policy of not renting to persons with limited English proficiency.
The Fair Housing Act prohibits discrimination in the rental of housing on the basis of national origin.
""Denying housing because a person does not speak English well violates the Fair Housing Act,"" said John Trasviña, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""This settlement reaffirms HUD's commitment to combating discrimination against a person because of their national origin or the language they speak.""
The case came to HUD's attention when a Hispanic woman filed a complaint alleging that Virginia Realty, a property management company that manages over 500 rental units throughout Virginia Beach and Norfolk, refused to provide her a rental application because she could not speak English well and refused the translation assistance of the bilingual person she brought with her. Based on her experience, HUD launched a Secretary-initiated Investigation to determine whether the alleged discrimination was systemic. In the course of the investigation, HUD discovered that Virginia Realty had a written policy expressly requiring all prospective tenants to be able to communicate with management staff in English without assistance from others, and to complete rental applications only while they were in the management office.
As a result of HUD's investigation, Virginia Realty entered into two agreements: one with the individual who brought the initial complaint and the other with HUD. Under the first agreement, Virginia Realty will pay the prospective tenant $7,500. Under the second agreement, the company will donate $25,000 each to the Piedmont Housing Alliance, Hampton Roads Hispanic Chamber of Commerce, and Nueva Vida (New Life) Outreach International Church to support fair housing initiatives. In addition, Virginia Realty will adopt a non-discrimination policy, which it will distribute to current residents and prospective tenants; adopt a plan to more effectively serve Limited English Proficient residents and prospective tenants by providing translation and inter-pretation services; and require its employees to undergo fair housing training.
HUD's Office of Fair Housing and Equal Opportunity, with its partners in the Fair Housing Assistance Program, investigates almost 10,000 housing discrimination complaints annually. People who believe they have experienced or witnessed unlawful housing discrimination should contact HUD at (800) 669-9777 (voice), or (800) 927-9275 (TTY). More information about fair housing rights is available at HUD's website, www.hud.gov/fairhousing."
01/23/2013:,https://archives.hud.gov//news/2013/pr13-008.cfm,"HUD, US Bank Settle Disability Discrimination Claim","WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) announced today that Bloomington, Minnesota-based U.S. Bank National Association will pay $12,000 to a loan applicant with disabilities under a Conciliation Agreement settling allegations that the bank required him to provide unnecessary documentation to establish he would continue receiving disability income for three years before they would approve his mortgage loan.
The Fair Housing Act makes it illegal to discriminate in the terms and conditions of a loan based on a person's disability, including by imposing different loan application or qualification criteria.
""Holding persons with disabilities to a different standard because they rely on disability-related income violates the Fair Housing Act,"" said John Trasviña, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""Reasonable income standards are a necessary part of the underwriting process but HUD will continue to take action when these practices are discriminatory.""
A Roseville, Minnesota man filed a complaint with HUD alleging U.S. Bank asked him to provide proof that his disability income, including Social Security Supplemental Security Income (SSI), would continue for three years. The applicant submitted documentation from the Social Security Administration as part of his mortgage application. Additional documentation was not needed because Social Security award letters without expiration dates establish continuity of income for three years.
Under the terms of the Conciliation Agreement, U.S. Bank agreed to pay the man $12,000, accept SSI award letters as establishing at least three years' income, and refrain from requiring applicants receiving disability income to provide doctors' statements concerning the nature, severity, or duration of a disability."
01/25/2013:,https://archives.hud.gov//news/2013/pr13-009.cfm,HUD and New Hampshire Real Estate Agency Settle Housing Discrimination Claim,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) announced today that Scott Walker and his company Premiere Real Estate, LLC, in Concord, New Hampshire, have agreed to pay $9,000 to settle allegations that they refused to rent to families with children in violation of the Fair Housing Act.
""The days of 'no children allowed' are long over,"" said John Trasviña, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""For 25 years, the federal Fair Housing Act has guaranteed families with children the same rights to housing as those without children, and HUD will continue to take swift enforcement action against individuals and housing providers who violate those rights.""
The Fair Housing Act prohibits housing discrimination based on familial status, including denying housing to families because they have children under the age of 18.
HUD issued a charge of discrimination after a single mother with a 14-year-old child filed a complaint alleging that Walker and Premiere Real Estate refused her request to rent a two-bedroom apartment. The apartment is on the second floor of a two-unit building. Walker uses the first floor unit as his office. HUD's charge asserted that when the woman inquired about the unit, Walker informed her that families with children didn't work out in the past because his business is below the rental unit. Walker and Premiere Real Estate allegedly screened applicants and showed available apartments only to persons who did not have children.
Under the terms of the Consent Order, Scott Walker and Premiere Real Estate LLC agreed to pay $3,000 to the single mother and a $5,000 civil penalty to the government. In addition, they will pay $1,000 to three other victims affected by the company's rental policy. Walker also agreed to take steps to market his apartments to families with children."
01/30/2013:,https://archives.hud.gov//news/2013/pr13-010.cfm,FHA Takes Additional Steps to Bolster Capital Reserves,"WASHINGTON - As part of a broad effort to strengthen the Federal Housing Administration's (FHA) Mutual Mortgage Insurance Fund (MMI Fund), FHA Commissioner Carol Galante announced a series of changes to be issued this week that will allow the agency to better manage risk and further strengthen the health of the MMI Fund.
""These are essential and appropriate measures to manage and protect FHA's single-family insurance programs"" said Galante. ""In addition to protecting the MMI Fund, these changes will encourage the return of private capital to the housing market, and make sure FHA remains a vital source of affordable and sustainable mortgage financing for future generations of American homebuyers.""
Home Equity Conversion Mortgage Consolidation
As discussed in its Annual Report to Congress, FHA will consolidate its Standard Fixed-Rate Home Equity Conversion Mortgage (HECM) and Saver Fixed Rate HECM pricing options. This change will be effective for FHA case numbers assigned on or after April 1, 2013. The Fixed Rate Standard HECM pricing option currently represents a large majority of the loans insured through FHA's HECM program and is responsible for placing significant stress on the MMI Fund. To help sustain the program as a viable financial resource for aging homeowners, the HECM Fixed Rate Saver will be the only pricing option available to borrowers who seek a fixed interest rate mortgage. Using the HECM Fixed Rate Saver for fixed rate mortgages will significantly lower the borrower's upfront closing costs while permitting a smaller pay out than the HECM Fixed Rate Standard product, thereby reducing risks to the Mutual Mortgage Insurance Fund. Read FHA's new HECM Mortgagee Letter on HUD's website.
In addition to the HECM consolidation announced today, FHA will announce the following changes in the coming days:
Changes to Mortgage Insurance Premiums
FHA will increase its annual mortgage insurance premium (MIP) for most new mortgages by 10 basis points or by 0.10 percent. FHA will increase premiums on jumbo mortgages ($625,500 or larger) by 5 basis points or 0.05 percent, to the maximum authorized annual mortgage insurance premium. These premium increases exclude certain streamline refinance transactions.
FHA will also require most FHA borrowers to continue paying annual premiums for the life of their mortgage loan. Commencing in 2001, FHA cancelled required MIP on loans when the outstanding principal balance reached 78 percent of the original principal balance. However, FHA remains responsible for insuring 100 percent of the outstanding loan balance throughout the entire life of the loan, a term which often extends far beyond the cessation of these MIP payments. FHA's Office of Risk Management and Regulatory Affairs estimates that the MMI Fund has foregone billions of dollars in premium revenue on mortgages endorsed from 2010 through 2012 because of this automatic cancellation policy. Therefore, FHA will once again collect premiums based upon the unpaid principal balance for the entire period for which FHA is entitled. This will permit FHA to retain significant revenue that is currently being forfeited prematurely. Read FHA's new MIP Mortgagee Letter on HUD's website.
Requiring Manual Underwriting on Loans with Decision Credit Scores below 620 & DTI Ratios over 43 Percent
FHA will require lenders to manually underwrite loans for which borrowers have a decision credit score below 620 and a total debt-to-income (DTI) ratio greater than 43 percent. Lenders will be required to document compensating factors that support the underwriting decision to approve loans where these parameters are exceeded, using FHA manual underwriting and compensating factor guidelines. Read FHA's new DTI Mortgage Letter on HUD's website.
Raising Down Payment on Loans above $625,500
Through a Federal Register Notice to be published in the next several days, FHA will announce a proposed increased down payment requirement for mortgages with original principal balances above $625,500. The minimum down payment for these mortgages will increase from 3.5 to 5 percent. This change, coupled with the statutory maximum premiums charged for these loans, will help protect FHA and further facilitate its efforts to encourage higher levels of private market participation in the housing finance market. Read FHA's new Federal Register Notice (www.gpo.gov/fdsys/pkg/FR-2013-02-06/pdf/2013-02667.pdf).
Access to FHA after Foreclosure
FHA will step up its enforcement efforts for FHA-approved lenders with regard to aggressive marketing to borrowers with previous foreclosures and remind lenders of their duty to fully underwrite loan applications. New loans must meet all FHA guidelines.
Borrowers are currently able to access FHA-insured financing no sooner than three years after they have experienced a foreclosure, but only if they have re-established good credit and qualify for an FHA loan in accordance with FHA's fully documented underwriting requirements. It has come to FHA's attention that a few lenders are inappropriately advertising and soliciting borrowers with the false pretense that they can somehow ""automatically"" qualify for an FHA-insured mortgage three years after their foreclosure. This is simply not true and such misleading advertising will not be tolerated.
Moreover, FHA will work with other federal agencies to address such false advertising by non-FHA-approved entities. Finally, as discussed in its Annual Report to Congress, FHA is also committed to structuring a new housing counseling initiative that would apply to a number of borrower classifications, including borrowers with previous foreclosures.
Continuing Effort to Improve Risk Management
The changes announced this week will further contribute to the efforts made throughout the Obama Administration's tenure to improve risk management at FHA and protect the Mutual Mortgage Insurance Fund. Because of these commitments, the changes made at FHA over the past four years have already added more than $20 billion in value to the MMI Fund."
01/31/2013:,https://archives.hud.gov//news/2013/pr13-012.cfm,Donovan and Demarco Announce Extended Foreclosure Relief for Hurricane Sandy Storm Victims,"WASHINGTON - U.S. Housing and Urban Development Secretary Shaun Donovan, who serves as President Obama's Chairman of the Hurricane Sandy Rebuilding Task Force, and Federal Housing Finance Agency Acting Director Edward J. DeMarco today announced that the Federal Housing Administration (FHA), Fannie Mae, and Freddie Mac will extend expiring protections against foreclosure actions against homeowners whose properties were damaged or destroyed due to Hurricane Sandy.
The additional 90-day foreclosure moratorium applies to homeowners with properties in states where the President issued major disaster declarations following Hurricane Sandy. The extended moratoriums announced today apply to the initiation of foreclosures and foreclosures already in process.
""It's all too clear that families need more time to get back on their feet without having a foreclosure or eviction hanging over their heads,"" said Donovan. ""As we work to rebuild after this historic storm, we'll do everything we can to ease the crushing burden being faced by those homeowners, many of whom have been forced from their homes.""
""Given the magnitude of this disaster, extending the moratorium on foreclosures and evictions will allow homeowners in the affected areas, and their servicers, the time needed to assess individual circumstances and options,"" said DeMarco.
FHA is extending moratoriums for another 90 days on the initiation of foreclosures and foreclosures already in process. FHA is also suspending evictions of persons from properties secured by FHA mortgages in these affected counties through April 30, 2013.
After consultation with FHA, Fannie Mae and Freddie Mac will also extend the suspension of foreclosure sales and eviction lockouts for borrowers impacted by Hurricane Sandy. The new 90-day extension applies to homeowners with properties or employment within the Federal Emergency Management Agency (FEMA) declared disaster area eligible for individual assistance. This follows an earlier 90-day suspension of foreclosure sales and evictions in the impacted areas. In addition to the foreclosure sale and eviction moratorium, homeowners impacted by Hurricane Sandy may be eligible for forbearance, loan modifications or waived late payment charges."
