Date,URL,Title,Text
01/04/2012:,https://archives.hud.gov//news/2012/pr12-001.cfm,HUD Suspends Philadelphia Company and President,"WASHINGTON - The U.S. Department of Housing and Urban Development today announced that it immediately suspended James H. Grier and Mantua Gardens East, Inc. (MGE) of Philadelphia from doing business with the U.S. Government. In addition to the immediate suspension announced today, HUD also proposed their debarments to prevent Grier and the company from participating in government-related business for a period of five years.
HUD's actions are based upon Grier and MGE's improper withdrawal of $325,000 from reserves without HUD approval and submission of false and misleading financial reports to HUD. MGE also failed to provide sufficient notice to tenants of its intention to opt out of the Section 8 project-based program, thereby denying the tenants adequate time to make housing arrangements, and threatening them with eviction.
""As president of this Company, Mr. Grier, through a number of acts and omissions, was responsible for MGE's violations of important HUD requirements,"" said Helen Kanovsky, HUD's General Counsel. ""By failing properly to notify their tenants, Mr. Grier and his company deprived them of an important legal right to make other housing arrangements and to spare them from the possibility of eviction.""
Background:
In December of 1970, MGE agreed to a $720,000 mortgage loan insured by the Federal Housing Administration (FHA). As an FHA mortgagor, MGE is required to establish and maintain a reserve account to meet emergency needs at the multi-family housing development, which comprises ten buildings located in Philadelphia's University City neighborhood. In 2008, Grier and MGE improperly withdrew $325,000 in reserves without required HUD approval and then refused to restore those funds to the Company's reserve account. Grier and MGE then pledged those funds, along with one of the development's buildings and future rent payments, as collateral for a separate loan from a lending institution. This misappropriation of reserve funds and unauthorized encumbrance of property are serious violations of FHA requirements. Grier and MGE also filed a false and misleading annual financial report to HUD by failing to note this new liability.
For approximately 27 years, MGE received project-based Section 8 subsidies under a Housing Assistance Payment (HAP) Contract with HUD. Under the terms of the Contract, MGE was entitled to opt out of the contract, but was first required to provide one year's advance notice to the tenants. That notice would have allowed tenants sufficient time to make other housing arrangements. In October of 2011, MGE notified HUD that it was opting out of the program, failed to properly notify tenants, and instead threatened them with eviction."
01/09/2012:,https://archives.hud.gov//news/2012/pr12-002.cfm,Obama Administration Releases December Housing Scorecard,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) and the U.S. Department of the Treasury today released the December edition of the Obama Administration's Housing Scorecard - a comprehensive report on the nation's housing market. Data in the December Housing Scorecard show some subtle improvements in the market over the past year, but underscore fragility as the overall outlook remains mixed. For example, new and existing home sales rose compared to the prior month and remain higher than a year ago, and homes are more affordable than they have been since 1971. Median-income families today have nearly double the funds needed to cover the cost of the average home. However, home prices showed a slight dip from the prior month and remain below year ago levels. The full report is available online at www.hud.gov/scorecard.
HUD Assistant Secretary Raphael Bostic said, ""As we compare today's data to market data from last year - and certainly from the economic conditions when we took office in 2009 - it's clear that we've made important progress in recovering from this housing crisis. But with so many homeowners still struggling to pay their mortgages or move into more sustainable loans, we can not rest on our laurels. There is still a lot of work to do. That's why the Obama Administration continues to push hard for effective implementation of our recovery programs to help more underwater borrowers and unemployed or underemployed homeowners stay in their homes whenever possible.""
""The Administration's programs have set standards that have benefitted millions of families across the country and helped them avoid foreclosure,"" said Treasury Assistant Secretary for Financial Stability Tim Massad. ""We remain committed to helping as many families as we can while the housing market continues to recover.""
The December Housing Scorecard features key data on the health of the housing market and the impact of the Administration's foreclosure prevention programs, including:
The Administration's recovery efforts continue to help millions of families deal with the worst economic crisis since the Great Depression, even as new mortgage delinquencies continue to decline. More than 5.5 million modification arrangements were started between April 2009 and the end of November 2011 - including more than 1.7 million HAMP trial modification starts and more than 1.1 million FHA loss mitigation and early delinquency interventions. Nearly 910,000 homeowners have received a HAMP permanent modification to date, saving an estimated $9.9 billion in monthly mortgage payments. The Administration's programs continue to encourage improved standards and processes in the industry, with HOPE Now lenders offering families and individuals more than 2.6 million proprietary mortgage modifications through November. Eligible homeowners entering HAMP have a high likelihood of earning a permanent modification and realizing long-term success. Eighty-three percent of eligible homeowners entering HAMP since June 1, 2010 received a permanent modification, with an average trial period of 3.5 months. The Office of the Comptroller of the Currency (OCC)'s Mortgage Metrics Report (www.occ.gov/publications/publications-by-type/other-publications-reports/index-mortgage-metrics.html) for the Third Quarter of 2011 found that HAMP continues to prove more sustainable for homeowners than industry modifications, as a result of HAMP's emphasis on affordability relative to a homeowner's income and successful completion of a trial payment period. View the November MHA Servicer Performance Report (www.treasury.gov/initiatives/financial-stability/results/MHA-Reports/Pages/default.aspx).
• The Administration's recovery efforts continue to help millions of families deal with the worst economic crisis since the Great Depression, even as new mortgage delinquencies continue to decline. More than 5.5 million modification arrangements were started between April 2009 and the end of November 2011 - including more than 1.7 million HAMP trial modification starts and more than 1.1 million FHA loss mitigation and early delinquency interventions. Nearly 910,000 homeowners have received a HAMP permanent modification to date, saving an estimated $9.9 billion in monthly mortgage payments. The Administration's programs continue to encourage improved standards and processes in the industry, with HOPE Now lenders offering families and individuals more than 2.6 million proprietary mortgage modifications through November.
• Eligible homeowners entering HAMP have a high likelihood of earning a permanent modification and realizing long-term success. Eighty-three percent of eligible homeowners entering HAMP since June 1, 2010 received a permanent modification, with an average trial period of 3.5 months. The Office of the Comptroller of the Currency (OCC)'s Mortgage Metrics Report (www.occ.gov/publications/publications-by-type/other-publications-reports/index-mortgage-metrics.html) for the Third Quarter of 2011 found that HAMP continues to prove more sustainable for homeowners than industry modifications, as a result of HAMP's emphasis on affordability relative to a homeowner's income and successful completion of a trial payment period. View the November MHA Servicer Performance Report (www.treasury.gov/initiatives/financial-stability/results/MHA-Reports/Pages/default.aspx)."
01/10/2012:,https://archives.hud.gov//news/2012/pr12-003.cfm,HUD Awards $3.6 Million in Choice Neighborhoods Planning Grants,"WASHINGTON - U.S. Department of Housing and Urban Development (HUD) Secretary Shaun Donovan announced today that 13 communities across the U.S. will receive $3.6 million in Choice Neighborhoods Planning Grants. (See attached list (PDF) and project summary for this all of the grantees (PDF).)
""All across the country, local planners are serious about rolling up their sleeves to transform distressed neighborhoods into choice neighborhoods,"" said Donovan. ""These communities can now begin the comprehensive planning needed to turn distressed housing and long-neglected neighborhoods into viable and sustainable mixed-income communities that support positive outcome for families.""
Building on nearly 20 years of success through HUD's HOPE VI Program, Choice Neighborhoods links housing improvements with a wider variety of public services including schools, public transit and employment opportunities. The program is a centerpiece of the Obama Administration's interagency Neighborhood Revitalization Initiative (www.whitehouse.gov/administration/eop/oua/initiatives/neighborhood-revitalization), a collaboration between HUD and the Departments of Education, Justice, Treasury and Health and Human Services. With support from the White House Domestic Policy Council and White House Office of Urban Affairs, the interagency partnership supports local solutions for sustainable, mixed-income neighborhoods with the affordable housing, safe streets and good schools all families need.
As a result of partnerships like these, the Obama Administration is making it easier for local leaders who are working to redevelop neighborhoods to also access support for cradle-to-career educational programs through the Education Department's Promise Neighborhoods initiative, public safety strategies through the Justice Department, and community health center improvements through the Department of Health and Human Services.
HUD received 71 submissions for FY 2011 Choice Neighborhoods Planning Grants from communities across the U.S. Successful applicants demonstrated their intent to transform neighborhoods while leveraging outside investments and other federal dollars to plan for high-quality public schools, outstanding education and early learning programs, public assets, public transportation, and improved access to jobs and well-functioning services. HUD is focused on directing resources to address three core goals - housing, people and neighborhoods.
The communities awarded the planning grants announced today will build the capacity needed to undertake a successful neighborhood transformation and create a choice neighborhood. These grants enable communities to create a comprehensive Transformation Plan, or road map, to transform distressed public and/or assisted housing within a distressed community. This Federal support provides a significant incentive for the local community to take critical steps to create viable neighborhood transformation.
Recently, HUD announced Partner.HUD.gov, an innovative online platform to spotlight comprehensive information about grantees and top-tier applicants with the hope that others will consider providing resources. This web portal is intended to provide information funders and other local stakeholders can use to support applications that HUD deemed promising, but was unable to fund. The site also offers communities greater access to similar work happening around the country and provides best-practice models that might help shape their efforts. Today's 2011 Choice Neighborhoods Planning Grant recipients and the eight competitive runners-up, will be featured on Partner.HUD.gov next week.
Congress approved the Choice Neighborhoods Initiative with the passage of HUD's FY 2010 budget, and in FY 2011 authorized HUD to use $65 million to provide competitive grants to assist in the transformation, rehabilitation and preservation of public housing and privately owned HUD-assisted housing. Congress recently appropriated $120 million for Fiscal Year 2012. Choice Neighborhoods builds on the successes and lessons of HUD's HOPE VI program and widens the traditional pool of eligible applicants beyond public housing authorities to include local governments, nonprofit organizations, and for-profit developers (who apply jointly with a public entity)."
01/10/2012:,https://archives.hud.gov//news/2012/pr12-005.cfm,HUD Makes $2 Million Available for Housing Counseling Training,"WASHINGTON - As part of its continuing effort to provide quality housing counseling to the nation's homeowners, buyers and renters, the U.S. Department of Housing and Urban Development (HUD) today announced the availability of $2 million in grants for housing counseling training. HUD's goal is to fund eligible organizations to deliver training across the full spectrum of counseling services.
""These funds for training will help HUD-approved housing counseling organizations be better prepared to offer valuable services assisting families in making better choices in buying or renting homes and in helping thousands of struggling homeowners avoid foreclosure and remain in their homes,"" said HUD Secretary Shaun Donovan. ""We are pleased that Congress heard our arguments for the vital role housing counseling plays and restored funding for housing counseling in HUD's Fiscal Year 2012 budget. We are now working to ensure these resources are used as effectively as possible and this training will help us do that.""
HUD-approved counseling agencies provide homeownership counseling as well as financial literacy education to renters and homeless individuals and families. This year, HUD's Housing Counseling Grant program will provide more than $40 million for comprehensive counseling, Reverse Mortgage Counseling, and supplemental funding for Mortgage Modification and Mortgage Scam Assistance.
The counseling training funds announced today are available to provide training activities designed to improve and standardize the quality of counseling provided by HUD-approved housing counseling agencies, multi-state organizations, and state housing finance agencies. The Notice of Funding Availability (NOFA) provides funding details and requirements. It is posted on the HUD website.
Applicants must be public or private nonprofit organizations and must have ""tax exempt"" status under section 501(a) pursuant to section 501(c)(3) of the Internal Revenue Code (26 USC 501(a) and (c)(3). Applicants must have at least two years of experience providing housing counseling training services nationwide. They must propose to provide training nationwide.
Instructions are posted on Grants.gov. Applications must be submitted electronically through http://www.grants.gov and must be received by Grants.gov no later than 11:59:59 pm eastern time on February 7, 2012. To apply, go to online (https://apply07.grants.gov/apply/forms_apps_idx.html) and enter 14.316 in the CFDA field.
If applicants have difficulty accessing the information, they may obtain assistance by calling the help desk hotline at 800-518-GRANTS or by e-mailing support@grants.gov. The Grants.gov help desk is available 24 hours a day, 7 days per week, except federal holidays."
01/10/2012:,https://archives.hud.gov//news/2012/pr12-006.cfm,HUD Makes $110 Million Available to Revitalize Communities,"WASHINGTON - The U.S. Department of Housing and Urban Development announced today that it is making available $110 million in grants to transform public and assisted housing and to revitalize communities. Appearing in today's Federal Register is the Notice of Funding Availability, the federal application, for the FY 2012 Choice Neighborhoods Implementation Program. Read HUD's funding notice (www.grants.gov/search/search.do;jsessionid=KS17PMrRLP1B14vxvRjht8tg5hBvJRhdGQpnflnkTWk5H8v1GJnB!-408580364?oppId=137313&mode=VIEW).
For nearly 20 years, HUD's HOPE VI Revitalization Program successfully transformed severely distressed public housing into revitalized mixed-income communities. By contrast, HUD's Choice Neighborhoods Initiative seeks a more comprehensive approach to neighborhood transformation.
""We make these funds available for communities that are serious about breathing new life into areas that have seen very little public investment over the years,"" said HUD Assistant Secretary Sandra Henriquez. ""These grants will help provide communities the building blocks they need to take a holistic approach toward transforming these neighborhoods where anyone would be proud to call home.""
Earlier today, HUD Secretary Shaun Donovan awarded $3.6 million in Choice Neighborhoods Planning Grantsto help 13 communities across the country lay the foundation for neighborhood revitalization. The Choice Neighborhoods Implementation Grants made available today are intended to put community planning from the drawing board and put them into action. Choice Neighborhoods is focused on three core goals:
Housing: Transform distressed public and assisted housing into energy efficient, mixed-income housing that is physically and financially viable over the long-term; People: Support positive outcomes for families who live in the target development(s) and the surrounding neighborhood, particularly outcomes related to residents' health, safety, employment, mobility, and education; and Neighborhood: Transform neighborhoods of poverty into viable, mixed-income neighborhoods with access to well-functioning services, high quality public schools and education programs, high quality early learning programs and services, public assets, public transportation, and improved access to jobs.
• Housing: Transform distressed public and assisted housing into energy efficient, mixed-income housing that is physically and financially viable over the long-term;
• People: Support positive outcomes for families who live in the target development(s) and the surrounding neighborhood, particularly outcomes related to residents' health, safety, employment, mobility, and education; and
• Neighborhood: Transform neighborhoods of poverty into viable, mixed-income neighborhoods with access to well-functioning services, high quality public schools and education programs, high quality early learning programs and services, public assets, public transportation, and improved access to jobs.
To achieve these core goals, communities must have in place a comprehensive neighborhood revitalization strategy, or Transformation Plan. This Transformation Plan is the guiding document for the revitalization of the public and/or assisted housing units, while simultaneously directing the transformation of the surrounding neighborhood and positive outcomes for families.
Choice Neighborhoods Implementation grants are available for public housing authorities, local governments, nonprofit organizations, tribal entities, and for profit developers that apply jointly with a public entity to extend neighborhood transformation efforts beyond public and/or assisted housing. The program helps communities transform neighborhoods by revitalizing severely distressed public and/or HUD-assisted multi-family housing and investing and leveraging investments in well-functioning services, high quality public schools and education programs, high quality early learning programs and services, public assets, public transportation, and improved access to jobs.
Last August, HUD awarded its first-ever Choice Neighborhoods Implementation grants, a combined $122 million, to stimulate neighborhood revitalization in Boston, Chicago, New Orleans, San Francisco and Seattle.
Choice Neighborhoods links housing improvements with a wider variety of public services including schools, public transit and employment opportunities. The program also widens the traditional pool of eligible applicants by allowing local governments, nonprofits and for-profit developers that submit joint applications with a public entity.
Choice Neighborhoods is a centerpiece of the Obama Administration's interagency Neighborhood Revitalization Initiative, a partnership between HUD and the Departments of Education, Justice, Treasury and Health and Human Services. With support from the White House Domestic Policy Council and White House Office of Urban Affairs, the interagency partnership supports local solutions for sustainable, mixed-income neighborhoods with the affordable housing, safe streets and good schools all families need.
Applicants have until April 10, 2012 to apply for FY 2012 Choice Neighborhoods Implementation grants. HUD anticipates awarding four to five grants with a maximum award of $30,000,000 each in December 2012. Applicants must submit their applications electronically through www.grants.gov."
01/18/2012:,https://archives.hud.gov//news/2012/pr12-007.cfm,HUD Expands Job and Contracting Opportunities for Low-Income Individuals and the Businesses that Hire Them,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) today announced that it is launching a Section 3 Business Registry pilot program in Washington, D.C. that will expand job opportunities for low-income people and public housing residents by maintaining a registry of businesses that currently hire them. Additionally, HUD will implement the pilot program in New Orleans, Detroit, Los Angeles and Miami, to give contracting agencies and low-income residents a single source of information to find eligible Section 3 businesses and job opportunities.
Section 3 of the Housing and Urban Development Act of 1968 promotes employment, training, and contracting opportunities to low-income residents who live in communities where HUD funds are spent. As a result, Section 3 promotes self-sufficiency for low-income persons, fosters the creation of small businesses, and helps build strong local economies. Based on the data received so far, 2010 HUD investments led to 38,000 new jobs- of which 47% were Section 3 hires. Almost 4,000 Section 3 business concerns received over $475 million in contracts. These numbers will increase as reporting continues.
Under the pilot, HUD's Section 3 Business Registry will offer a searchable online database that housing authorities, local government agencies, and contractors can use to identify firms that have self-certified their status as Section 3 businesses and that hire low-income individuals.
""This business registry will maximize the impact of HUD investments on jobs and contracting opportunities,"" said John Trasviña, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""It's a win-win situation for D.C. residents who arelooking for training and job opportunities as well as for businesses that hire them.""
Since 2009, HUD has increased Section 3 reporting from 20% to 80% of eligible HUD recipients. HUD has supported recipients by providing technical assistance and training in Section 3 compliance and conducted a listening session of stakeholders from various sectors to hear ideas for improvement. Recent HUD funding enabled 12 local recipients (public housing authorities, states, counties, and cities) to hire full-time Section 3 coordinators.
In 2010, 331 new jobs were created HUD-funding recipients in the Washington, DC metropolitan area, 275 (83%) of which were provided to local low-income residents (i.e., Section 3 residents). Additionally, more than $55 million in HUD funding was used for construction projects throughout the Capital Region, approximately $8 million of these funds were awarded to local businesses that hire low-income residents.
Recently, the District of Columbia passed a historic Jobs Bill that will require 51% of new employment opportunities created with local funding to be provided to DC residents. This bill is closely related to Section 3, and HUD plans to work closely with the District government to ensure that the maximum amount of jobs and contracting opportunities are provided to local residents with the greatest economic needs.
The Section 3 Business Registry's online database is also intended to make compliance easier for recipients. It will increase the visibility of Section 3 firms and afford them better access to contracting opportunities. In addition, Section 3 residents will be encouraged to use the Section 3 Business Registry to identify businesses that may have employment opportunities they can apply for.
The Section 3 business registry pilot program will run until the fall of 2012. For more information about or to search HUD's new Section 3 Business Registry, go to www.hud.gov/Sec3biz."
01/18/2012:,https://archives.hud.gov//news/2012/pr12-008.cfm,HUD Awards $6.8 Million to Help Local Communities Understand the Scale of Homelessness in Their Areas,"WASHINGTON - The U.S. Department of Housing and Urban Development today awarded $6.8 million to help local communities across this country to assess the nature and scope of their homeless challenge as part of a broader Administration goal of preventing and ending homelessness. The technical assistance grants awarded today will ultimately help state and local planning organizations or 'continuums of care' to improve data collection and reporting that is a critical part of designing their responses to homelessness.
""You can't solve homelessness unless you understand homelessness,"" said Mercedes Márquez, HUD's Assistant Secretary for Community Planning and Development. ""These grants will offer critical assistance to state and local planners as they gather the necessary data they'll need to prevent and end homelessness as we know it.""
The grants announced today are provided through HUD's Homeless Management Information Systems Technical Assistance Program. The purpose of these technical assistance grants is to provide the highest level of performance among continuums of care in the collection and reporting of homelessness data. HUD is awarding grants to the following technical assistance providers:
Next week, tens of thousands of volunteers across the U.S. will conduct one-night counts of homeless persons and families living in shelters and on the streets. These point-in-time snapshot counts, along with annual data collected through local Homeless Management Information Systems (HMIS), provide a clear and continually improving picture of homelessness throughout the country and at the state and local level. The grant funding announced today will support this effort and Opening Doors (www.usich.gov/opening_doors/), the Obama Administration's strategic plan to prevent and end homelessness.
Homeless Management Information Systems (HMIS) are used by state and local planners to understand the dynamic nature of homelessness in their communities and to assess what programs are working. Local ""continuums"" that require help in their data collection and reporting system will request technical assistance from HUD. The technical assistance offered by the providers awarded funding today will help these planners better understand their homeless population and design the most effective system of care."
01/20/2012:,https://archives.hud.gov//news/2012/pr12-010.cfm,FHA Announces Additional Steps to Limit Risk and Strengthen Finances,"WASHINGTON - Today, Acting Federal Housing Administration (FHA) Commissioner Carol J. Galante announced the latest in a series of steps to protect and strengthen the FHA's Mutual Mortgage Insurance Fund, while enabling the agency to continue to fulfill its mission to provide access to homeownership for qualified borrowers.
These new regulations strengthen the process by which FHA requires certain lenders to indemnify the U.S. Department of Housing and Urban Development (HUD) for insurance claims paid on mortgages that are found not to meet the agency's guidelines. In addition, the final rule requires all lenders with the authority to insure mortgages on HUD's behalf (""Lender Insurance"" mortgagee) to meet stricter performance standards to gain and maintain their approval status. More than 80 percent of all FHA forward mortgage loans are insured by Lender Insurance lenders.
""Taken together, the changes announced today will protect FHA's insurance fund from unnecessary and inappropriate risks while offering clear guidance to lenders regarding HUD's underwriting expectations,"" said Acting Commissioner Galante. ""FHA must continue to strike a balance between managing risks to its insurance funds and ensuring that FHA products are offered as widely as possible to qualified borrowers. We hope that the added clarity and certainty provided through these rules will enable lenders to extend financing opportunities to larger numbers of American families as the nation's housing market and economy continue to recover.""
For those loans insured by Lender Insurance lenders, HUD may require indemnification for 'serious and material' violations of FHA origination requirements and for fraud and misrepresentation such that the mortgage never should have been endorsed by the lender. Additionally, the regulation changes the basis under which lenders qualify for Lender Insurance authority.
A Lender Insurance mortgagee must demonstrate a two-year seriously delinquent and claim rate at or below 150 percent of the aggregate rate for the states in which the lender does business. Further, FHA will also monitor lender performance on an ongoing basis to ensure that participating lenders continue to meet the program's eligibility standards. Finally, the regulation establishes a process by which new HUD-approved lenders created through corporate mergers, acquisitions or reorganizations may be considered for Lender Insurance authority.
In a separate Federal Register notice to be published soon, the FHA will propose to reduce the maximum allowable seller concession from its current level to one more in line with industry norms. The current level exposes the FHA to excess risk by creating incentives to inflate appraised value. The revised proposal reflects public comments received on an earlier proposal published in a Federal Register notice on July, 15, 2010. The revised proposal calls for a 30 day comment period. Following an analysis of the public comments received, a final rule will be issued.
Details of the changes announced today are available on the HUD website and will soon be published in the Federal Register as a final rule."
01/20/2012:,https://archives.hud.gov//news/2012/pr12-011.cfm,HUD Provides $400 Million to Help Communities in Eight States to Recover from 2011 Disasters,"WASHINGTON - U.S. Housing and Urban Development (HUD) Secretary Shaun Donovan today allocated $400 million in emergency aid to help communities in eight states to recover from presidentially declared natural disasters in 2011. Provided through HUD's Community Development Block Grant (CDBG) Program, these grants will support long-term disaster recovery efforts in areas with the greatest extent of 'unmet need.'
""Last year, I personally saw the extent of the destruction left behind by several of these disasters, the hardship these communities are feeling, and the work that lies ahead,"" said Donovan. ""These funds will supplement other forms of disaster assistance to put these states and local areas on the path toward long-term recovery.""
On November 18, 2011, Congress appropriated $300 million in CDBG funds to support long-term disaster recovery in the most impacted and distressed areas resulting from a major disaster in 2011 (Public Law 112-55). Concurrently, Congress gave HUD the authority to allocate up to an additional $100 million for the recovery efforts. Secretary Shaun Donovan exercised HUD's full authority by targeting the maximum amount of CDBG funding allowed toward helping these most impacted state and local areas.
These funds are intended to confront unmet housing, business and infrastructure needs beyond those addressed by other forms of public and private assistance. Using a combination of federal data from the Federal Emergency Management Agency (FEMA) and the Small Business Administration (SBA), HUD identified those states and local communities most impacted and requiring the greatest assistance to recover due to the devastating tornadoes in the Southeast and Missouri; the remnants of Hurricanes Irene and Lee in the Northeast and New England; severe flooding in parts of North Dakota; and destructive wildfires in Texas. As a result of HUD's analysis of disaster data, Donovan made the following allocations within the following states:
New York - $93,213,963 The State of New York will receive $71,654,116 and will target at least 80 percent of these funds to assist Schoharie, Tioga, Broome, Greene, and/or Orange Counties in recovering from the extensive flooding from Hurricane Irene and the remnants of Tropical Storm Lee. In addition, Orange County will receive $11,422,029 and Union Township will receive $10,137,818 directly from HUD to support recovery efforts.
North Dakota - $79,358,648 The State of North Dakota will receive $11,782,684. The state will direct at least 80 percent of this grant to help Ward County to recover from severe flooding. In addition, HUD is providing $67,575,964 directly to the City of Minot which was especially hard hit by the flooding and had the greatest extent of unmet needs in the state.
Alabama - $55,566,078 HUD will allocate $24,697,966 to the State of Alabama to support long-term disaster recovery, at least 80 percent of which will be targeted to Tuscaloosa, Marion, Jefferson and/or DeKalb Counties. HUD will also directly provide $16,634,702 to City of Tuscaloosa; $7,847,084 to Jefferson County; and $6,386,326 to the City of Birmingham to recover from last April's severe storms, tornadoes, straight-line winds and flooding.
Missouri - $53,985,768 The State of Missouri will receive $8,719,059, at least 80 percent of which will support long-term recovery activities in Jasper County following last spring's severe storms, tornadoes and flooding. In addition, the City of Joplin will receive $45,266,709 directly from HUD to support its efforts to recover from last year's devastating tornado.
Pennsylvania - $49,297,140 HUD is allocating $27,142,501 to the Commonwealth of Pennsylvania, at least 80 percent of which will be directed to Bradford, Dauphin, Columbia, Wyoming, and/or Luzerne Counties which had significant damage following Hurricane Irene and Tropical Storm Lee. In addition, Luzerne County will receive $15,738,806 and Dauphin County will receive $6,415,833 directly from HUD.
Texas - $31,319,686 The State of Texas will receive $31,319,686 and will target at least 80 percent of this assistance to Bastrop County which suffered the greatest extent of damage and destruction from a series of wildfires that occurred from late summer through the autumn.
Vermont - $21,660,211 HUD is allocating $21,660,211 to the State of Vermont which will target at least 80 percent of these funds in Washington and Windsor Counties which saw the greatest degree of damage, primarily flooding, from Tropical Storm Irene.
New Jersey - $15,598,506 The State of New Jersey will receive $15,598,506, at least 80 percent of which will assist Passaic County to recover from the severe impacts of Hurricane Irene.
Before these grants can be obligated, grantees will submit an action plan to HUD identifying the proposed use of all funds and how their use will address long-term recovery. All State and local grantees must also certify that they have the capacity to adequately manage these funds in a timely and compliant manner. CDBG disaster recovery funds cannot be used to reimburse costs for which funds are made available by FEMA or the U.S. Army Corps of Engineers."
01/25/2012:,https://archives.hud.gov//news/2012/pr12-012.cfm,"HUD, Mayor Bing Announce ""Transition Plan"" to Return Detroit Housing Commission to Local Control","DETROIT - U.S. Housing and Urban Development Assistant Secretary Sandra B. Henriquez today joined Detroit Mayor Dave Bing to announce a transition plan to return the Detroit Housing Commission to local control. HUD assumed control of the agency in 2005.
""The Detroit Housing Commission made significant progress since 2005 and we believe it's time to begin the process to return it to local control,"" said Henriquez. ""We want to ensure we're giving Mayor Bing, and this city, an agency that is solvent and able to meet the needs of Detroit families.""
""With this transition, Detroit once again takes control of our destiny,"" said Bing. ""In the spirit of collaboration with HUD, the City of Detroit is taking a significant step towards returning the Detroit Housing Commission to local governance.""
After a tour of new public housing units at Emerald Springs public housing development, formerly Charles Terrace, Henriquez announced the DHC Transition Plan, which lays out the plan for transition back to local control.
The objectives of the plan are:
Sustainable Governance: The city to finalize DHC Board appointments, ensuring they are consistent with applicable law and requirements. Appointed board will also have to complete training and certification prior to completion of transition. Sustainable Performance: The city, HUD and DHC to execute an Oversight Agreement to address monitoring and oversight and outline actions that need to be taken to ensure progress and performance can be maintained into the future.
• Sustainable Governance: The city to finalize DHC Board appointments, ensuring they are consistent with applicable law and requirements. Appointed board will also have to complete training and certification prior to completion of transition.
• Sustainable Performance: The city, HUD and DHC to execute an Oversight Agreement to address monitoring and oversight and outline actions that need to be taken to ensure progress and performance can be maintained into the future.
During the period of Transition, the mayoral appointed board will serve in an advisory capacity with HUD remaining in control of the commission's assets, including properties, and programs.
HUD assumed control of DHC in 2005, citing serious administrative, financial and management shortfalls. Both the city and HUD agreed the agency had been troubled for more than a decade and required extraordinary attention to improve the quality of life for Detroit's public housing and Housing Choice Voucher residents. HUD entered into a Cooperative Endeavor Agreement with the city to begin improving the Commission's management and financial operations.
As operations improved, HUD determined the agency was ready for stable leadership and in January 2008, selected Eugene Jones to lead DHC's day-to-day operations, with HUD maintaining control through a HUD-appointed representative serving as Board of Commissioners. From the beginning, HUD took aggressive steps to spur development of DHC's three HOPE VI grants, which languished for years because of numerous management changes at the Commission. Today, all three grants are underway, including Jeffries Homes and Parkside Homes. Through HUD's receivership, DHC has made significant progress in redeveloping both low-income and affordable housing in the city.
The site of the announcement today, Emerald Springs, will have more than 200 public and affordable housing units, and 83 new market rate units when completed. The community will also have a new community center, where residents can hold meetings and educational and employment services. Development is expected to be completed 2014. The DHC leveraged nearly $35 million in both public and private funding to construct the new community.
Detroit is also one of seven cities selected for the HUD pilot program Strong Cities, Strong Communities. This White House-led, interagency program focuses on retooling and rebuilding the capacity of cities facing long-term economic challenges"
