Date,URL,Title,Text
01/08/2015:,https://archives.hud.gov//news/2015/pr15-001.cfm,FHA to Reduce Annual Insurance Premiums,"WASHINGTON - As the nation's housing market continues to improve, U.S. Housing and Urban Development Secretary Julián Castro today announced the Federal Housing Administration (FHA) will reduce the annual premiums new borrowers will pay by half of a percent. This action is projected to save more than two million FHA homeowners an average of $900 annually and spur 250,000 new homebuyers to purchase their first home over the next three years. Read FHA's Mortgagee Letter and a list of frequently asked questions.
Today's action also reflects the improved economic health of FHA's Mutual Mortgage Insurance Fund (MMIF). FHA's recent annual report to Congress demonstrates the economic condition of the agency's single-family insurance fund continues to improve, adding $21 billion in value over the past two years.
""This action will make homeownership more affordable for over two million Americans in the next three years,"" said U.S. Department of Housing and Urban Development Secretary Julián Castro. ""Since 2009, the Obama Administration has taken bold steps to reduce risks in the mortgage market and to protect consumers. These efforts have made it possible to take this prudent measure while also ensuring FHA remains on a positive financial trajectory. By bringing our premiums down, we're helping folks lift themselves up so they can open new doors of opportunity and strengthen their financial futures.""
In the wake of the nation's housing crisis, FHA increased its premium prices to stabilize the health of its MMI Fund. In addition, the Obama Administration took dramatic steps to safeguard consumers in the mortgage market to ensure responsible borrowers continued to have access to mortgage capital as many private lending sources tightened their lending standards.
Today's reduction will significantly expand access to mortgage credit for these families and is expected to lower the cost of housing for the approximately 800,000 households who use FHA annually.
FHA's new annual premium prices are expected to take effect towards the end of the month. FHA will publish a mortgagee letter detailing its new pricing structure shortly."
01/09/2015:,https://archives.hud.gov//news/2015/pr15-002.cfm,HUD Charges Brooklyn Co-Op with Discriminating Against Disabled Veteran,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) announced today that it has charged a 1,144-unit Coney Island cooperative development and the president of its board of directors with housing discrimination for refusing to allow a veteran with a psychiatric disability to keep an emotional support animal. HUD is charging Trump Village IV and Igor Oberman, the President of the Trump Village IV Board of Directors, with wrongfully denying the veteran's request for a reasonable accommodation and taking steps to evict him and his wife in retaliation for filing a fair housing complaint. Read HUD's charge.
The Fair Housing Act makes it unlawful to refuse to make reasonable accommodations in policies or practices when a person with adisability requires such an accommodation, including refusing to grant waivers to ""no-pet"" policies for persons who use assistance or support animals.
""For many people with disabilities, support animals are essential to their ability to perform everyday activities that others take for granted,"" said Gustavo Velasquez, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""The Fair Housing Act requires housing providers to grant reasonable accommodations, and HUD is committed to taking action if they fail to meet that obligation.""
The case came to HUD's attention when the veteran and his wife filed a complaint alleging that Trump Village IV and Oberman refused to allow the veteran to keep an emotional support animal and pursued eviction proceedings, despite the fact that he provided medical documentation verifying his condition and need for the dog.
The veteran and his wife also alleged that Trump Village IV retaliated against them for filing their complaint by freezing their place on the wait list for parking in the development's main parking lot and removing the wife from the co-op's board of directors.
HUD's charge will be heard by a United States Administrative Law Judge unless any party to the charge elects to have the case heard in federal district court.
Click here to read HUD's notice regarding service or companion animals.
Persons who believe they have been discriminated against because of race, color, national origin, religion, sex, familial status or disability, or denied a reasonable accommodation request may file a complaint by contacting HUD's Office of Fair Housing and Equal Opportunity at (800) 669-9777 (voice) or (800) 927-9275 (TTY). Housing discrimination complaints may also be filed by going to www.hud.gov/fairhousing, or by downloading HUD's free housing discrimination mobile application, which can be accessed through Apple devices, such as the iPhone, iPad, and iPod touch."
01/16/2015:,https://archives.hud.gov//news/2015/pr15-003.cfm,HUD Awards Choice Neighborhood Grants in Six Cities,"WASHINGTON - Building on a commitment to help local communities redevelop distressed public or assisted housing and transform neighborhoods, U.S. Housing and Urban Development (HUD) Secretary Julián Castro announced seven new Choice Neighborhoods Planning Grant awards. These awards will help grantees craft comprehensive, locally driven plans to revitalize and transform distressed neighborhoods. Part of the Obama Administration's effort to build Ladders of Opportunity to the middle class, HUD's Choice Neighborhoods Initiative promotes a comprehensive approach to transforming neighborhoods struggling to address the interconnected challenges of distressed housing, inadequate schools, poor health, high crime, and lack of capital.
HUD is awarding $3.2 million in Choice Neighborhood Planning grants to the following:
Read local summaries of the grants announced today.
Secretary Castro made the announcement at the Louisville Metro Housing Authority, one of the grantees that will use the funding to improve the Russell neighborhood in Louisville, Kentucky.
""These Choice Neighborhood grants will spark the creation of community plans for progress,"" said Castro. ""We look forward to working with local leaders to breathe new life into struggling neighborhoods, transforming them into places where residents can flourish and dreams can thrive.""
Choice Neighborhoods is HUD's signature place-based initiative and its vision builds on the work that has been done by the Neighborhood Revitalization Initiative, an interagency partnership between HUD, the Department of Education, the Department of Health and Human Services, the Department of Justice, and Treasury, since 2009. Choice Neighborhoods also supports the Ladders of Opportunity plan, which will help community partners rebuild neighborhoods, expand early learning opportunities, create pathways to jobs, and strengthen families. Choice Neighborhoods is focused on three core goals:
Housing: Replace distressed public and assisted housing with high-quality mixed-income housing that is well-managed and responsive to the needs of the surrounding neighborhood. People: Improve educational outcomes and intergenerational mobility for youth with services and supports delivered directly to youth and their families. Neighborhood: Create the conditions necessary for public and private reinvestment in distressed neighborhoods to offer the kinds of amenities and assets, including safety, good schools, and commercial activity, that are important to families' choices about their community.
• Housing: Replace distressed public and assisted housing with high-quality mixed-income housing that is well-managed and responsive to the needs of the surrounding neighborhood.
• People: Improve educational outcomes and intergenerational mobility for youth with services and supports delivered directly to youth and their families.
• Neighborhood: Create the conditions necessary for public and private reinvestment in distressed neighborhoods to offer the kinds of amenities and assets, including safety, good schools, and commercial activity, that are important to families' choices about their community.
HUD's commitment to teamwork means local residents and leaders are leading the way in revitalizing their communities. In order to develop a plan that meets the core goals of Choice neighborhoods, broad civic engagement will be needed. Local leaders, residents, and stakeholders, such as public housing authorities, cities, schools, police, business owners, nonprofits, and private developers come together to create a plan that transforms distressed HUD housing and addresses the challenges in the surrounding neighborhood. This Transformation Plan is the guiding document for the revitalization of the public and/or assisted housing units, while simultaneously directing the transformation of the surrounding neighborhood and positive outcomes for families."
01/21/2015:,https://archives.hud.gov//news/2015/pr15-005.cfm,HUD and Census Bureau Announce New Residential Construction Activity in December,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) and the U.S. Census Bureau today announced the following new residential construction statistics for December 2014:
BUILDING PERMITS
Privately owned housing units authorized by building permits in December were at a seasonally adjusted annual rate of 1,032,000. This is 1.9 percent (±1.3%) below the revised November rate of 1,052,000, but is 1.0 percent (±1.1%)* above the December 2013 estimate of 1,022,000. Single-family authorizations in December were at a rate of 667,000; this is 4.5 percent (±0.8%) above the revised November figure of 638,000. Authorizations of units in buildings with five units or more were at a rate of 338,000 in December. An estimated 1,032,900 housing units were authorized by building permits in 2014. This is 4.2 percent (±0.9%) above the 2013 figure of 990,800.
HOUSING STARTS
Privately owned housing starts in December were at a seasonally adjusted annual rate of 1,089,000. This is 4.4 percent (±11.7%)* above the revised November estimate of 1,043,000 and is 5.3 percent (±12.7%)* above the December 2013 rate of 1,034,000. Single-family housing starts in December were at a rate of 728,000; this is 7.2 percent (±10.6%)* above the revised November figure of 679,000. The December rate for units in buildings with five units or more was 339,000. An estimated 1,005,800 housing units were started in 2014. This is 8.8 percent (±2.9%) above the 2013 figure of 924,900.
HOUSING COMPLETIONS
Privately owned housing completions in December were at a seasonally adjusted annual rate of 927,000. This is 6.3 percent (±12.9%)* above the revised November estimate of 872,000 and is 19.6 percent (±14.2%) above the December 2013 rate of 775,000. Single-family housing completions in December were at a rate of 667,000; this is 9.5 percent (±12.0%)* above the revised November rate of 609,000. The December rate for units in buildings with five units or more was 254,000. An estimated 883,000 housing units were completed in 2014. This is 15.5 percent (±3.2%) above the 2013 figure of 764,400.
New Residential Construction data for January 2015 will be released on Wednesday, February 18, 2015, at 8:30 A.M. EST.
EXPLANATORY NOTES
In interpreting changes in the statistics in this release, note that month-to-month changes in seasonally adjusted statistics often show movements which may be irregular. It may take two months to establish an underlying trend for building permit authorizations, 4 months for total starts, and six months for total completions. The statistics in this release are estimated from sample surveys and are subject to sampling variability as well as nonsampling error including bias and variance from response, nonreporting, and undercoverage. Estimated relative standard errors of the most recent data are shown in the tables. Whenever a statement such as ""2.5 percent (±3.2%) above"" appears in the text, this indicates the range (-0.7 to +5.7 percent) in which the actual percent change is likely to have occurred. All ranges given for percent changes are 90-percent confidence intervals and account only for sampling variability. If a range does not contain zero, the change is statistically significant. If it does contain zero, the change is not statistically significant; that is, it is uncertain whether there was an increase or decrease. The same policies apply to the confidence intervals for percent changes shown in the tables. On average, the preliminary seasonally adjusted estimates of total building permits, housing starts and housing completions are revised about three percent or less. Explanations of confidence intervals and sampling variability can be found on our web site listed above.
* 90% confidence interval includes zero. The Census Bureau does not have sufficient statistical evidence to conclude that the actual change is different from zero.
Read more about today's release of housing construction activity (www.census.gov/construction/nrc/)."
01/26/2015:,https://archives.hud.gov//news/2015/pr15-006.cfm,HUD Awards $1.8 Billion for Local Homeless Programs,"WASHINGTON - U.S. Housing and Urban Development (HUD) Secretary Julián Castro today awarded $1.8 billion in grants to help nearly 8,400 local homeless housing and service programs across the U.S., Puerto Rico, Guam and the U.S. Virgin Islands (see attached chart). The Continuum of Care grants announced today support the Administration's efforts to end homelessness by providing critically needed housing and support services to individuals and families experiencing homelessness across the country.
In addition to renewing funding to thousands of effective existing projects, HUD is funding 25 new projects that will provide permanent supportive housing to individuals and families experiencing chronic homelessness in areas with especially high need. These new projects were awarded as part of a special competition designed to help the Department make progress toward its goal of ending chronic homelessness. View a complete list of all the state and local homeless projects awarded funding on HUD's website.
""It's a national shame that anyone would call the streets their home,"" said Castro. ""Working with our local partners, we're redoubling our efforts to support permanent housing solutions for our veterans and those experiencing long-term chronic homelessness. We're also focused on providing targeted assistance to families and young people who are falling between the cracks. As a nation, we can and must end homelessness.""
""Communities across the country are driving progress by implementing the strategies that work to end homelessness—Housing First, permanent supportive housing, and rapid rehousing,"" said Matthew Doherty, Interim Executive Director of the U.S. Interagency Council on Homelessness. ""The grants announced today are critical investments into these strategies, providing assistance to families and individuals so that they can remain in permanent housing or get back into permanent housing as quickly as possible and never experience the crisis of homelessness again.""
The local programs supported by the grants announced today offer a variety of housing and services including transitional and permanent supportive housing, rapid re-housing, street outreach, client assessment, and other services. HUD is continuing to challenge local communities to reexamine their response to homelessness and give greater weight to proven strategies, including rapid re-housing for homeless families with children, permanent supportive housing for those experiencing chronic homelessness, and implementation of a Housing First approach.
This year marks the 50th anniversary of HUD and Secretary Castro is focused on advancing policies that create opportunity for all Americans. Ending homelessness is among HUD's, and the Obama Administration's, vision. In 2010, President Obama and 19 federal agencies and offices that form the U.S. Interagency Council on Homelessness (USICH) launched the nation's first comprehensive strategy to prevent and end homelessness. Opening Doors: Federal Strategic Plan to Prevent and End Homelessness (www.usich.gov/opening_doors/) puts the country on a path to end veterans and chronic homelessness as well as to end homelessness among children, family, and youth.
HUD recently announced the 2014 estimate of the number of homeless persons in America. According to data from more than 3,000 cities and counties around the country, there were 578,424 persons experiencing homelessness on a single night in 2014. Since 2010, local communities around the country reported a10 percent decline in the total number of persons experiencing homelessness and a remarkable 25 percent drop in the number of those living on the streets. In addition, state and local planning agencies' counts reveal a 33 percent drop in homelessness among veterans, including a 43 percent reduction in unsheltered homelessness among veterans.
cross America, local homelessness planning agencies called 'Continuums of Care' are organizing volunteers at this time of year to help count the number of persons located in emergency shelters, transitional housing programs and living unsheltered on the streets. Continuums of Care will report these one-night 'point-in-time counts' later in the year and will form the basis of HUD's 2015 national homeless estimate."
01/27/2015:,https://archives.hud.gov//news/2015/pr15-007.cfm,HUD and Census Bureau Report New Residential Sales in December,"Sales of new single-family houses in December 2014 were at a seasonally adjusted annual rate of 481,000, according to estimates released jointly today by the U.S. Department of Housing and Urban Development and Census Bureau.
This is 11.6 percent (±16.5%)* above the revised November rate of 431,000 and is 8.8 percent (±17.9%)* above the December 2013 estimate of 442,000. The median sales price of new houses sold in December 2014 was $298,100; the average sales price was $377,800. The seasonally adjusted estimate of new houses for sale at the end of December was 219,000. This represents a supply of 5.5 months at the current sales rate. An estimated 435,000 new homes were sold in 2014. This is 1.2 percent (±2.9%) above the 2013 figure of 429,000.
New Residential Sales data for January 2015 will be released on Wednesday, February 25, 2015, at 10:00 A.M. EST. Read more about new residential sales activity (www.census.gov/construction/nrs/index.html).
EXPLANATORY NOTES
These statistics are estimated from sample surveys. They are subject to sampling variability as well as nonsampling error including bias and variance from response, nonreporting, and undercoverage. Estimated average relative standard errors of the preliminary data are shown in the tables. Whenever a statement such as ""2.5 percent (±3.2%) above"" appears in the text, this indicates the range (-0.7 to +5.7 percent) in which the actual percent change is likely to have occurred. All ranges given for percent changes are 90-percent confidence intervals and account only for sampling variability. If a range does not contain zero, the change is statistically significant. If it does contain zero, the change is not statistically significant; that is, it is uncertain whether there was an increase or decrease. The same policies apply to the confidence intervals for percent changes shown in the tables. Changes in seasonally adjusted statistics often show irregular movement. It takes 3 months to establish a trend for new houses sold. Preliminary new home sales figures are subject to revision due to the survey methodology and definitions used. The survey is primarily based on a sample of houses selected from building permits. Since a ""sale"" is defined as a deposit taken or sales agreement signed, this can occur prior to a permit being issued. An estimate of these prior sales is included in the sales figure. On average, the preliminary seasonally adjusted estimate of total sales is revised about 4 percent. Changes in sales price data reflect changes in the distribution of houses by region, size, etc., as well as changes in the prices of houses with identical characteristics. Explanations of confidence intervals and sampling variability can be found on our web site listed above.
* 90% confidence interval includes zero. The Census Bureau does not have sufficient statistical evidence to conclude that the actual change is different from zero."
01/29/2015:,https://archives.hud.gov//news/2015/pr15-010.cfm,FHA Announces Reverse Mortgage Foreclosure Alternative,"WASHINGTON - The Federal Housing Administration (FHA) today issued a new policy under its Home Equity Conversion Mortgage (HECM) Program giving FHA-approved lenders the option to delay calling HECMs with eligible 'non-borrowing spouses' due and payable. A delay would postpone foreclosure normally triggered by the death of the last surviving borrower. FHA's new guidance will allow reverse mortgage lenders to assign eligible HECMs to HUD upon the death of the last surviving borrowing spouse, thereby allowing eligible surviving spouses the opportunity to remain in the home despite their non-borrowing status.
Last year, FHA amended its HECM policies to allow for the deferral of foreclosure, or 'due and payable status' for certain Eligible Non-Borrowing Spouses for case numbers assigned on or after August 4, 2014. Today's action allows lenders to offer similar treatment for eligible HECMs and Eligible Non-Borrowing Spouses with FHA case numbers issued before August 4, 2014.
Under FHA's new policy, lenders will be allowed to pursue claim payments for HECMs with Eligible Surviving Non-Borrowing Spouses and Case Numbers assigned before August 4, 2014 by:
Allowing claim payment following sale of the property by heirs or estate; Foreclosing in accordance with the terms of the mortgage, and filing an insurance claim under the FHA insurance contract as endorsed; or Electing to assign the HECM to HUD upon the death of the last surviving borrower, where the HECM would not otherwise be assignable to FHA. (The MOE Assignment)
• Allowing claim payment following sale of the property by heirs or estate;
• Foreclosing in accordance with the terms of the mortgage, and filing an insurance claim under the FHA insurance contract as endorsed; or
• Electing to assign the HECM to HUD upon the death of the last surviving borrower, where the HECM would not otherwise be assignable to FHA. (The MOE Assignment)
By electing the Mortgagee Optional Election Assignment, lenders will be permitted to modify their FHA mortgage insurance contracts to permit assignment of an eligible HECM to HUD despite the HECM being eligible to be called due and payable as a result of the death of the last surviving borrower. Read FHA's new mortgagee letter."
01/29/2015:,https://archives.hud.gov//news/2015/pr15-011.cfm,Administration and California Partner to Drive Renewable Energy and Energy Efficiency in Multifamily Housing,"WASHINGTON - The Obama Administration is committed to taking responsible steps to address climate change, promote clean energy, and help ensure a cleaner, more stable environment for future generations. That is why, today, Secretary Castro, of the U.S. Department of Housing and Urban Development (HUD), and Governor Brown of California are announcing a number of actions to expand financing for energy efficiency and solar energy in multifamily housing. Today's actions also set us on a track to reach the President's goal of installing 100 megawatts of renewable energy across federally subsidized housing by 2020.
In the United States, about a quarter of households live in multifamily housing units, including more than 3 million units in California alone. Improving the energy efficiency of these buildings nationwide by 20 percent would save nearly $7 billion in energy costs each year and cut 350 million tons of carbon pollution in a decade. Across the country, affordable housing leaders and service providers are also stepping up to deploy solar energy on affordable multifamily properties because solar makes economic sense for them, brings a boost to struggling communities and families, and is a solution that is ready now. To continue to reinforce American leadership in deploying clean energy and cutting energy waste while creating jobs and reducing carbon pollution, the Administration and California are partnering to announce the following actions:
Unlocking Property-Assessed Clean Energy (PACE) Financing for Multifamily Housing in California: PACE is an innovative mechanism for financing energy efficiency and renewable energy improvements. Commercial PACE programs have the potential to provide a robust source of capital to accelerate renewable energy and efficiency retrofits for energy and water in multifamily housing, making the existing multifamily stock more affordable to renters with low incomes and saving money for consumers and taxpayers. To remove existing barriers and accelerate the use of PACE financing for multifamily housing, today:
Governor Brown is establishing a California Multifamily PACE Pilot in partnership with the MacArthur Foundation. The Pilot will enable PACE financing for certain multifamily properties, including specific properties within HUD, the California Department of Housing and Community Development, and the California Housing Finance Agency's portfolios, opening up financing to an entire segment of commercial PACE projects. Secretary Castro is issuing guidance clarifying the circumstances under which HUD can approve PACE financing on HUD-assisted and-insured housing in California. The U.S. Department of Energy is committing to work with the State of California to design and undertake a study assessing the performance of California's PACE program as data becomes available.
• Governor Brown is establishing a California Multifamily PACE Pilot in partnership with the MacArthur Foundation. The Pilot will enable PACE financing for certain multifamily properties, including specific properties within HUD, the California Department of Housing and Community Development, and the California Housing Finance Agency's portfolios, opening up financing to an entire segment of commercial PACE projects.
• Secretary Castro is issuing guidance clarifying the circumstances under which HUD can approve PACE financing on HUD-assisted and-insured housing in California.
• The U.S. Department of Energy is committing to work with the State of California to design and undertake a study assessing the performance of California's PACE program as data becomes available.
Driving On-Bill Repayment in Affordable Multifamily Properties in California: HUD is committing to support the State of California in creating an innovative California Master-Metered Multifamily Finance Pilot Project. The Pilot will enhance affordable multifamily properties', which have a substantial majority of a property's energy consumption billed through a common meter, access to upfront capital for financing energy efficiency improvements, on affordable terms and time frames, and which are repaid through the master meter utility bill. The $3 million program of technical assistance and credit support may include a loan loss reserve and/or a debt-service reserve fund. The pilot is intended to inform project performance and repayment experience while managing finance risk perception.
Engaging Philanthropy and the Financial Sector to Support Renewable Energy in Affordable Housing: To set us down this path, today, we are announcing:
The White House and HUD will host a roundtable on February 19 with leaders from the finance and philanthropic communities to discuss opportunities to enhance solar financing for affordable housing. Building on $200 million invested on multifamily preservation projects, the MacArthur Foundation is committing to make at least $10 million in impact investments to create and expand the California PACE and On-Bill Pilots, and explore other innovations, including the use of Pay for Success.
• The White House and HUD will host a roundtable on February 19 with leaders from the finance and philanthropic communities to discuss opportunities to enhance solar financing for affordable housing.
• Building on $200 million invested on multifamily preservation projects, the MacArthur Foundation is committing to make at least $10 million in impact investments to create and expand the California PACE and On-Bill Pilots, and explore other innovations, including the use of Pay for Success.
Empowering Communities to Deploy Solar: Today, the Department of Energy is awarding more than $14 million for 15 projects that will develop plans, streamline deployment and launch innovative programs to spur solar market growth in numerous communities across the U.S. The projects take a variety of approaches to develop actionable strategic plans to promote deployment at residential, community and commercial scales—from using local financing mechanisms, such as commercial PACE type projects to integrating solar energy generation into communities' emergency response plans. Ultimately, the case studies and lessons learned from these projects will provide similar communities with examples that can be replicated—an important step towards making solar deployment faster, easier, and cheaper across the country. The awardees include not-for-profits, utilities, industry associations, universities, and state and local jurisdictions in California, Illinois, Minnesota, New York, Utah, Virginia, Vermont, Wisconsin, and Washington, D.C.
Announcing New Commitments to Advance Energy Efficiency Investments in Multifamily Housing: In February 2011, President Obama launched the Better Buildings Challenge to help American commercial, industrial, and multifamily buildings become at least 20 percent more energy efficient by 2020. More than 250 diverse organizations, representing over 3 billion square feet, 600 manufacturing plants, and more than $2 billion in energy efficiency financing have stepped up to the President's Challenge, including more than 85 new multifamily partners since the Challenge was expanded to multifamily housing. Since the Better Building Challenge began, partners are on track to meet the 2020 goal and on average, are cutting energy use by 2.5 percent each year, saving 36 trillion BTUs and $300 million. Today, responding to the President's call to action on energy efficiency 6 new multifamily housing authorities and owners are announcing that they are joining the President's Better Buildings Challenge, committing to improving the energy efficiency of more than 5.5 million square feet of additional floor space, an area the size of more than 115 football fields, by at least 20 percent in the next decade:
> AHEAD, Inc., Littleton, NH
> Gragg Cardona Partners, Washington, DC
> Housing Authority of the Birmingham District, Birmingham, AL
> Newark Housing Authority, Newark, NJ
> The DeBruler Co., Libertyville, IL
> Windsor Locks Housing Authority, Windsor Locks, CT.
The Administration is also calling on Section 202 Project Rental Assistance Contract (PRAC) properties serving elderly and disabled Californians to take advantage of the PRAC Shared Savings incentive HUD released in September 2014. The incentive allows owners to utilize realized utility bill savings to make needed energy and water improvements at their property as part of the Better Buildings Challenge.
Making Energy Data More Accessible For Multifamily Housing Owners: Better information helps building owners and residents understand when there are opportunities to reduce energy consumption, which saves money for tenants, owners and taxpayers. HUD spends approximately $6.4 billion annually on utility costs for affordable housing properties and households, so improving access to utility data for owners and tenants is a high priority. As part of HUD's work on data access, HUD will be publishing guidance that standardizes the approach owners and performance based contract administrators use to appropriately assess the utility subsidy levels needed to offset tenant paid utilities. In November, Secretary Castro issued a call to utilities to work with HUD as well as regulators, property owners, and other stakeholders across the country to facilitate better processes for building owners to access utility usage and expense information for their properties. Today, California is responding to Secretary Castro's call by announcing it will obtain and ensure owner access to energy usage data, with appropriate privacy protections, for multi-family buildings and set data standardization and benchmarking efforts to ensure the data that is collected in a way that is accessible and can be used to track progress towards achieving their energy and climate goals.
TODAY'S ANNOUNCEMENTS BUILD ON PROGRESS TO DEPLOY RENEWABLE ENERGY AND PROMOTE ENERGY EFFICIENCY
In the State of the Union, the President stated that last year, we installed as much solar every three weeks as we did in all of 2008. In 2013 alone, the price of commercial and residential solar declined by more than 12 percent. This is driving more and more Americans to install solar panels at their homes and businesses, and is supporting tens of thousands of solar jobs across the country. We are also making progress cutting energy waste. Since 2009, the U.S. Department of Energy has already put in place appliance efficiency standards that will save American consumers nearly $480 billion on their utility bills through 2030.
In January, Governor Brown set an ambitious goal for California to generate 50 percent of its electricity from renewable energy by 2050. The actions announced today are consistent with that goal and build on a solid commitment to deploy renewable energy and promote energy efficiency statewide. In July 2014, Governor Brown allocated $75 million cap-and-trade proceeds for weatherization and renewable energy. A proportion of these funds will assist in the installation of energy efficiency and renewable energy projects in low income housing units within disadvantaged communities."
01/30/2015:,https://archives.hud.gov//news/2015/pr15-008.cfm,HUD Issues Rule to Guide Housing Trust Fund Implementation,"WASHINGTON - The U.S. Department of Housing and Urban Development (HUD) published an interim program rule (FR-5246-I-03) rule to the Federal Register today (https://www.federalregister.gov/articles/2015/01/30/2015-01642/housing-trust-fund) providing guidance to state and local entities for the implementation of the National Housing Trust Fund (HTF). The HTF is a new affordable housing production program that will complement existing Federal, state and local efforts to increase and preserve the supply of decent, safe, and clean affordable housing for extremely low- and very low-income households, including homeless families.
In December 2014, the Federal Housing Finance Agency (FHFA) directed Fannie Mae and Freddie Mac to begin setting aside and allocating funds to the Housing Trust Fund pursuant to the Housing and Economic Recovery Act of 2008 (HERA).
""Affordable housing is about opportunity. Today's action is the latest step toward important progress for the American people,"" said HUD Secretary Julián Castro. ""Once fully implemented, the Housing Trust Fund will help folks across the nation secure a decent place to call home. We look forward to working closely with our partners across the nation to implement this critical resource to expand the circle of opportunity for current and future generations of Americans.""
States and state-designated entities are eligible grantees for the HTF. Annual formula grants will be made, of which at least 80 percent must be used for rental housing; up to 10 percent for homeownership; and up to 10 percent for the grantee's reasonable administrative and planning costs.
During 2015, States will begin developing their HTF Allocation Plans and solicit input from their constituents and submit these plans to HUD along with their 2016 Annual Acton Plans. HUD anticipates that grantees will receive their HTF allocations by summer 2016.
HTF funds may be used for the production or preservation of affordable housing through the acquisition, new construction, reconstruction, and/or rehabilitation of non-luxury housing with suitable amenities. All HTF-assisted units will be required to have a minimum affordability period of 30 years.
Eligible activities and expenses include: Real property acquisition Site improvements and development hard costs Related soft costs Demolition Financing costs Relocation assistance Operating cost assistance for rental housing
• Eligible activities and expenses include: Real property acquisition Site improvements and development hard costs Related soft costs Demolition Financing costs Relocation assistance Operating cost assistance for rental housing
Real property acquisition Site improvements and development hard costs Related soft costs Demolition Financing costs Relocation assistance Operating cost assistance for rental housing
• Real property acquisition
• Site improvements and development hard costs
• Related soft costs
• Demolition
• Financing costs
• Relocation assistance
• Operating cost assistance for rental housing
HUD is developing guidance and training to assist grantees and program partners in designing and implementing their programs. Read more about the Housing Trust Fund (https://www.hudexchange.info/htf)."
01/30/2015:,https://archives.hud.gov//news/2015/pr15-009.cfm,HUD-VA Program that Serves Homeless Veterans to Expand into Native American Communities for the First Time,"WASHINGTON - Today the U.S. Department of Housing and Urban Development (HUD) announced that the HUD and U.S. Department of Veterans Affairs (VA) program that helps homeless veterans find permanent supportive housing will, for the first time, expand directly into Native American communities. This support for veterans is provided through the HUD-Veterans Affairs Supportive Housing (HUD-VASH) Program which combines rental assistance from HUD with case management and clinical services provided by VA.
The HUD-VASH program will now be opened to tribes so they may directly serve Native American veterans living on or near tribal lands. To expand the HUD-VASH program, $4 million will be invested specifically to support Native American veterans experiencing homelessness by providing them with secure housing and connecting them with clinical services and case management. This groundbreaking new effort will expand opportunity for approximately 650 veterans who are currently homeless or at risk of homelessness.
""Ensuring that our men and women who served in uniform receive the care and support they've earned is a national responsibility,"" said HUD SecretaryJulián Castro. ""But for too long, fulfilling that responsibility to many Native American veterans has been borne by Indian Country alone. We're changing that this year.""
Expanding the HUD-VASH program will inform and improve how HUD serves Native American veterans, as well as further the goals of ending homelessness in tribal communities more broadly. While there is a need for the program in Indian Country, HUD is calling on both national and regional Native American leaders, associations and communities to offer insight into the design of the expansion, including ways that tribes estimate homelessness, what criteria HUD should establish in allocating funding, what medical providers are offering care to veterans, and how HUD can target program assistance in ways that encourage the creation of new housing.
To expedite the program expansion, HUD has requested tribal responses through its Office of Native American Programs within 30 days rather than the traditional 60 day comment period. Comments can be submitted by February 25 to tribalhudvashcomments@hud.gov.
In addition, six of HUD's Regional Field Offices will host public listening sessions with Native American communities in their areas. Those who can attend sessions are encouraged to do so.
As HUD celebrates its 50th anniversary this year, Secretary Castro is focused on advancing policies that create opportunities for all Americans, including the broader Administration goal of ending homelessness among veterans. HUD-VASH is an important part of that effort to provide critical housing and services to veterans experiencing homelessness that also includes HUD's Continuum of Care program, VA's Supportive Services for Veteran Families (SSVF), and the Mayors Challenge to End Veteran Homelessness.
Since the release of Opening Doors, the nation's first ever Federal strategicplan to prevent and end homelessness (www.usich.gov/PDF/FactSheetVeterans.pdf), all forms of homelessness have declined significantly, particularly among veterans.In November 2014, HUD, VA and the U.S. Interagency Council on Homelessness (USICH) released a national estimate of veteran homelessness in the United States which showed a decline of 33 percent (or 24,837 people) since 2010. This includes a nearly 40 percent drop in the number of unsheltered veterans sleeping on the street.
Since 2008, HUD and VA have awarded almost 70,000 HUD-VASH vouchers and served more than 82,000 veterans experiencing homelessness. Rental assistance and support services provided through HUD-VASH are a critical resource for local communities in ending homelessness among veterans.
In the traditional HUD-VASH program, VA Medical Centers (VAMCs) assess veterans experiencing homelessness before referring them to local housing agencies for these vouchers. Decisions are traditionally based on a variety of factors, most importantly the duration of homelessness and the need for longer term, more intensive support in obtaining and maintaining permanent housing. The HUD-VASH program includes both the rental assistance the voucher provides and the comprehensive case management that VAMC staff offers.
Veterans participating in the traditional HUD-VASH program rent privately owned housing and generally contribute no more than 30 percent of their income toward rent. VA offers eligible veterans experiencing homelessness with clinical and supportive services through its medical centers across the U.S., Guam and Puerto Rico."
