Date,URL,Title,Text
"February 4, 2016",https://www.dol.gov/newsroom/releases/eta/20160204,Unemployment Insurance Weekly Claims Report,
"January 28, 2016",https://www.dol.gov/newsroom/releases/eta/eta20160128,Unemployment Insurance Weekly Claims Report,
"January 21, 2016",https://www.dol.gov/newsroom/releases/eta/eta20160121,Unemployment Insurance Weekly Claims Report,
"January 14, 2016",https://www.dol.gov/newsroom/releases/eta/eta20160114,Unemployment Insurance Weekly Claims Report,
"January 7, 2016",https://www.dol.gov/newsroom/releases/whd/whd20160107,"Financial Carrier Services in Charlotte, North Carolina to pay more than $26K to 33 workers following US Labor Department investigation",
"January 7, 2016",https://www.dol.gov/newsroom/releases/eta/eta20160107,Unemployment Insurance Weekly Claims Report,
"December 31, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151231,Unemployment Insurance Weekly Claims Report,
"December 24, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151224,Unemployment Insurance Weekly Claims Report,
"December 17, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151217,Unemployment Insurance Weekly Claims Report,
"December 10, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151210,ETA News Release: Unemployment Insurance Weekly Claims Report [12/10/15],
"December 3, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151203-0,ETA News Release: Unemployment Insurance Weekly Claims Report [12/3/15],
"December 3, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151203,ETA News Release: Unemployment Insurance Weekly Claims Report [12/3/15],
"November 25, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151125,ETA News Release: Unemployment Insurance Weekly Claims Report [11/25/15],
"November 19, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151119,ETA News Release: Unemployment Insurance Weekly Claims Report [11/19/15],
"November 12, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151112,ETA News Release: Unemployment Insurance Weekly Claims Report [11/12/15],
"November 5, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151105,ETA News Release: Unemployment Insurance Weekly Claims Report [11/5/15],
"October 29, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151029,ETA News Release: Unemployment Insurance Weekly Claims Report [10/29/15],
"October 15, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151015,ETA News Release: Unemployment Insurance Weekly Claims Report [10/15/15],
"October 8, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151008,ETA News Release: Unemployment Insurance Weekly Claims Report [10/8/15],
"October 1, 2015",https://www.dol.gov/newsroom/releases/eta/eta20151001,ETA News Release: Unemployment Insurance Weekly Claims Report [10/1/15],
"September 24, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150924,ETA News Release: Unemployment Insurance Weekly Claims Report [9/24/2015],
"September 17, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150917,ETA News Release: Unemployment Insurance Weekly Claims Report [09/17/2015],
"September 10, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150910,ETA News Release: Unemployment Insurance Weekly Claims Report [09/10/2015],
"September 3, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150903,ETA News Release: Unemployment Insurance Weekly Claims Report [09/03/2015],
"August 27, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150827,ETA News Release: Unemployment Insurance Weekly Claims Report [08/27/2015],
"August 20, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150820,ETA News Release: Unemployment Insurance Weekly Claims Report [08/20/2015],
"August 13, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150813,ETA News Release: Unemployment Insurance Weekly Claims Report [08/13/2015],
"August 6, 2015",https://www.dol.gov/newsroom/releases/eta/eta20150806,ETA News Release: Unemployment Insurance Weekly Claims Report [08/06/2015],
