Date,URL,Title,Text
01/05/2010:,https://archives.hud.gov//news/2010/pr10-001.cfm,HUD Secretary Announces Disaster Assistance for Alabama Storm Victims,"WASHINGTON - U.S. Housing and Urban Development Secretary Shaun Donovan today announced HUD will speed federal disaster assistance to counties in Alabama and provide support to homeowners and low-income renters forced from their homes following last month's severe storms and flooding.
Last week, President Obama issued a disaster declaration for Barbour, Butler, Clarke, Coffee, Conecuh, Covington, Crenshaw, Dale, Escambia, Geneva, Henry, and Pike Counties. The President's declaration allows HUD to offer foreclosure relief and other assistance to certain families living in this county.
""Families who may have been forced from their homes need to know that help is available to begin the rebuilding process,"" said Donovan. ""Whether it's foreclosure relief for FHA-insured families or helping these counties to recover, HUD stands ready to help in any way we can.""
HUD is:
Offering the State of Alabama the ability to re-allocate existing federal resources toward disaster relief - HUD's Community Development Block Grant (CDBG) and HOME programs give the State the flexibility to redirect millions of dollars to address critical needs, including housing and services for flood victims. HUD is currently contacting State and local officials to explore streamlining the Department's CDBG and HOME programs in order to expedite the repair and replacement of damaged housing; Granting immediate foreclosure relief - HUD granted a 90-day moratorium on foreclosures and forbearance on foreclosures of Federal Housing Administration (FHA)-insured home mortgages; Making mortgage insurance available - HUD's Section 203(h) program provides FHA insurance to disaster victims who have lost their homes and are facing the daunting task of rebuilding or buying another home. Borrowers from participating FHA-approved lenders are eligible for 100 percent financing, including closing costs; Making insurance available for both mortgages and home rehabilitation - HUD's Section 203(k) loan program enables those who have lost their homes to finance the purchase or refinance of a house along with its repair through a single mortgage. It also allows homeowners who have damaged houses to finance the rehabilitation of their existing single-family home; and Offering Section 108 loan guarantee assistance - HUD will offer state and local governments federally guaranteed loans for housing rehabilitation, economic development and repair of public infrastructure. For more information about these and other HUD programs designed to assist disaster victims, visit HUD's website.
• Offering the State of Alabama the ability to re-allocate existing federal resources toward disaster relief - HUD's Community Development Block Grant (CDBG) and HOME programs give the State the flexibility to redirect millions of dollars to address critical needs, including housing and services for flood victims. HUD is currently contacting State and local officials to explore streamlining the Department's CDBG and HOME programs in order to expedite the repair and replacement of damaged housing;
• Granting immediate foreclosure relief - HUD granted a 90-day moratorium on foreclosures and forbearance on foreclosures of Federal Housing Administration (FHA)-insured home mortgages;
• Making mortgage insurance available - HUD's Section 203(h) program provides FHA insurance to disaster victims who have lost their homes and are facing the daunting task of rebuilding or buying another home. Borrowers from participating FHA-approved lenders are eligible for 100 percent financing, including closing costs;
• Making insurance available for both mortgages and home rehabilitation - HUD's Section 203(k) loan program enables those who have lost their homes to finance the purchase or refinance of a house along with its repair through a single mortgage. It also allows homeowners who have damaged houses to finance the rehabilitation of their existing single-family home; and
• Offering Section 108 loan guarantee assistance - HUD will offer state and local governments federally guaranteed loans for housing rehabilitation, economic development and repair of public infrastructure. For more information about these and other HUD programs designed to assist disaster victims, visit HUD's website."
01/05/2010:,https://archives.hud.gov//news/2010/pr10-002.cfm,HUD Secretary Announces Disaster Assistance for Long Island Storm Victims,"WASHINGTON - U.S. Housing and Urban Development Secretary Shaun Donovan today announced HUD will speed federal disaster assistance to two Long Island counties in New York and provide support to homeowners and low-income renters forced from their homes following a severe winter storm associated with Tropical Depression Ida and a Nor'easter.
Last week, President Obama issued a disaster declaration for Nassau and Suffolk Counties. The President's declaration allows HUD to offer foreclosure relief and other assistance to certain families living in this county.
""Families who may have been forced from their homes need to know that help is available to begin the rebuilding process,"" said Donovan. ""Whether it's foreclosure relief for FHA-insured families or helping these counties to recover, HUD stands ready to help in any way we can.""
HUD is:
Offering the State of New York the ability to re-allocate existing federal resources toward disaster relief - HUD's Community Development Block Grant (CDBG) and HOME programs give the State the flexibility to redirect millions of dollars to address critical needs, including housing and services for flood victims. HUD is currently contacting State and local officials to explore streamlining the Department's CDBG and HOME programs in order to expedite the repair and replacement of damaged housing; Granting immediate foreclosure relief - HUD granted a 90-day moratorium on foreclosures and forbearance on foreclosures of Federal Housing Administration (FHA)-insured home mortgages; Making mortgage insurance available - HUD's Section 203(h) program provides FHA insurance to disaster victims who have lost their homes and are facing the daunting task of rebuilding or buying another home. Borrowers from participating FHA-approved lenders are eligible for 100 percent financing, including closing costs; Making insurance available for both mortgages and home rehabilitation - HUD's Section 203(k) loan program enables those who have lost their homes to finance the purchase or refinance of a house along with its repair through a single mortgage. It also allows homeowners who have damaged houses to finance the rehabilitation of their existing single-family home; and Offering Section 108 loan guarantee assistance - HUD will offer state and local governments federally guaranteed loans for housing rehabilitation, economic development and repair of public infrastructure. For more information about these and other HUD programs designed to assist disaster victims, visit HUD's website.
• Offering the State of New York the ability to re-allocate existing federal resources toward disaster relief - HUD's Community Development Block Grant (CDBG) and HOME programs give the State the flexibility to redirect millions of dollars to address critical needs, including housing and services for flood victims. HUD is currently contacting State and local officials to explore streamlining the Department's CDBG and HOME programs in order to expedite the repair and replacement of damaged housing;
• Granting immediate foreclosure relief - HUD granted a 90-day moratorium on foreclosures and forbearance on foreclosures of Federal Housing Administration (FHA)-insured home mortgages;
• Making mortgage insurance available - HUD's Section 203(h) program provides FHA insurance to disaster victims who have lost their homes and are facing the daunting task of rebuilding or buying another home. Borrowers from participating FHA-approved lenders are eligible for 100 percent financing, including closing costs;
• Making insurance available for both mortgages and home rehabilitation - HUD's Section 203(k) loan program enables those who have lost their homes to finance the purchase or refinance of a house along with its repair through a single mortgage. It also allows homeowners who have damaged houses to finance the rehabilitation of their existing single-family home; and
• Offering Section 108 loan guarantee assistance - HUD will offer state and local governments federally guaranteed loans for housing rehabilitation, economic development and repair of public infrastructure. For more information about these and other HUD programs designed to assist disaster victims, visit HUD's website."
01/12/2010:,https://archives.hud.gov//news/2010/pr10-003.cfm,HUD Announces Agreement with Lake County Housing Authority to End Discrimination Complaint and Keep Elderly Family Together,"WASHINGTON - Two elderly sisters will continue living together under an agreement announced today by the U.S. Department of Housing and Urban Development (HUD) and the Lake County Housing Authority (LCHA) in Grayslake, Illinois.
The agreement settles a housing discrimination complaint brought by John Marshall Law School Fair Housing Legal Clinic on behalf of the sisters. In addition, the housing authority will pay $20,000 to each sister, $20,000 to the law school, and forgive up to $10,000 in disputed past due rent.
""We are absolutely delighted these sisters can remain together as a family,"" said John Trasviña, HUD Assistant Secretary for Fair Housing and Equal Opportunity. ""Today, more and more people face the challenges of caring for their loved ones. The Fair Housing Act means that landlords should make reasonable accommodations - in this case, by allowing the care giving sister to stay in their home.""
In November of 2008, an elderly, developmentally disabled tenant filed a discrimination complaint with HUD alleging that the Lake County Housing Authority failed to provide her reasonable accommodation, as required by the Fair Housing Act. The tenant is a participant in the HUD's Housing Choice Voucher Program (Section 8) and lives with her sister, who acts as her live-in caregiver. LCHA's rental policy did not allow family members to serve as live-in caregivers. As a reasonable accommodation to the family, the housing authority will allow the elderly resident's sister to live in the unit as her caregiver and will adjust her monthly rent based on this new policy.
HUD's Office of Fair Housing and Equal Opportunity and its partners in the Fair Housing Assistance Program investigate more than 10,000 housing discrimination complaints annually. People who believe they are the victims of housing discrimination should contact HUD at 1-800-669-9777 (voice), 800-927-9275 (TTY). Additional information is available at www.hud.gov/fairhousing."
01/12/2010:,https://archives.hud.gov//news/2010/pr10-004.cfm,"HUD Awards Nearly $12 Million in Grants to Housing Authorities to Help Public Housing Residents Obtain Jobs, Economic Independence","WASHINGTON - The U.S. Department of Housing and Urban Development today awarded $11,980,088 in grants to more than 200 public housing authorities across the U.S. to help public housing residents find jobs that lead them toward economic independence. For information on local funding amounts, visit HUD's website.
The grants are provided through HUD's Public and Indian Housing Family Self-Sufficiency Program, which enables public housing authorities (PHAs) to hire program coordinators who work directly with residents to connect them with local education and training opportunities; job placement organizations; and local employers. The purpose of the program is to encourage local innovative strategies that link public housing assistance with public and private resources to enable participating families to increase earned income; reduce or eliminate the need for welfare assistance; and make progress toward achieving economic independence and housing self-sufficiency.
""Families who complete this program accomplish the milestones that improve an individual's quality of life - a new job or professional certification,"" said HUD Secretary Shaun Donovan, who announced the grants today. ""Most importantly, these families get the courage and confidence to succeed.""
Participating public housing residents sign a contract to participate, which outlines their responsibilities towards completion of training and employment objectives over a five-year period. For those families receiving welfare assistance, the PHA must establish an interim goal that the participating family be independent from welfare assistance prior to the expiration of the contract. During their participation, residents may create an escrow account funded with their increasing income, which they may use in a variety of ways, including continuing their education or making major purchase. A HUD study found low-income families who participated in this program saw their incomes increase at a higher rate than non-participants. According to the study, between 1996 and 2000, FSS participants experienced a 72 percent increase in their median income, from $6,936 to $11,960. Among non-FSS participants, the increase was half as large, at 36 percent."
01/12/2010:,https://archives.hud.gov//news/2010/pr10-005.cfm,HUD Inspector General Probes Mortgage Companies with Significant Claim Rates,"WASHINGTON - U.S. Department of Housing and Urban Development (HUD) Inspector General Kenneth M. Donohue and Federal Housing Administration (FHA) Commissioner David H. Stevens announced today an initiative focusing on mortgage companies with significant claim rates against the Federal Housing Administration mortgage insurance program. HUD Office of Inspector General (OIG) subpoenas were served to the corporate offices of 15 mortgage companies across the country demanding documents and data related to failed loans which resulted in claims paid out by the FHA mortgage insurance fund. Inspector General Donohue said, ""The goal of this initiative is to determine why there is such a high rate of defaults and claims with these companies and whether there is wrongdoing involved. We aren't making any accusations at this time, we have no evidence of wrongdoing, but we will aggressively pursue indicators of fraud. We are members of the President's Financial Fraud Enforcement Task Force and today's activities reflect our commitment to seeking information on red flags that may arise from data analysis."" ""This initiative was prompted, in part, by the FHA Commissioner, David Stevens, who was alarmed by the incidence of claims against the FHA insurance fund by a number of poor performing companies and reached out to the HUD OIG for assistance."" FHA Commissioner David Stevens said, ""We are taking risk management extremely seriously. In addition to the policy changes we are implementing and additional changes we plan to announce later this month, we need to hold FHA lenders accountable for the high rates of defaults and claims against FHA. The Inspector General's initiative will help us determine whether there is fraud and better manage risk in the long run."" ""The HUD OIG identified these direct endorsement companies from an analysis of loan data focusing on companies with a significant number of claims, a certain loan underwriting volume, a high ratio of defaults and claims compared to the national average, and claims that occurred earlier in the life of the mortgage. These are key indicators of problems at the origination or underwriting stages. The HUD OIG wants to see why these loans failed."" ""Some actions available to the HUD OIG are audits, investigations, and inspections and evaluations. In addition, we rely on the support of the Department of Justice (DoJ), and of State and local law enforcement. The DoJ is available to pursue both civil and criminal legal actions against wrongdoers. HUD is available to proceed with administrative sanctions such as suspensions, limited denial of participation, debarment, and civil monetary penalties."" ""The probe will be conducted by the HUD OIG's Audit and Investigation staff jointly. They will assess why these companies have high default rates, especially at this unprecedented time when the FHA mortgage insurance program represents such a significant percentage of mortgages currently in force in our country."" ""This probe is a new type of approach in which HUD OIG is focused on corporate offices rather than individual branch offices. This is a starting point for more detailed reviews if abuses are uncovered, and the HUD OIG anticipates that more probes may follow."" ""The FHA market share has skyrocketed,"" Inspector General Donohue further said. ""Our job is oversight. We work for the American taxpayer. Each loan on this list will be thoroughly examined and we will track down the reasons why it failed. Once we determine the causes, we will look to see whether there is a need for further review or remedial action. We want to send a message to the industry that as the mortgage landscape has shifted we are watching very carefully and that we are poised to take action against bad performers.""
The following companies were served OIG subpoenas today:
"
01/12/2010:,https://archives.hud.gov//news/2010/pr10-006.cfm,HUD and State of Alaska Settle Alleged Kickback Case Against Alyeska Title Guaranty Agency,"WASHINGTON - The U.S. Department of Housing and Urban Development and the State of Alaska's Division of Insurance (Alaska DOI) today announced a legal settlement with Alyeska Title Guaranty Agency for alleged violations of the Real Estate Settlement Procedures Act (RESPA) and Alaska's anti-rebating law. HUD and Alaska DOI claim Alyeska paid a sham employee for referring consumers to the title company. Under the terms of the settlement announced today, the Company agrees to cease the alleged sham employment arrangement and will pay up to $155,000 to the U.S. government and the State of Alaska. ""Consumers are the ones who ultimately foot the bill from unethical practices in mortgage transactions,"" said David H. Stevens, HUD's Assistant Secretary for Housing and Federal Housing Commissioner. ""Working closely with our partners in Alaska, we hope this settlement will send a clear message that we have zero tolerance for unethical behavior in mortgage lending."" Linda Hall, Director of the Alaska Division of Insurance said, ""This action should serve as a warning that we expect strict adherence to both RESPA provisions and Alaska insurance statutes and regulations by those involved in the title insurance and real estate industry."" After a joint investigation, HUD and Alaska DOI alleged that since at least 2003, Alyeska maintained a sham employment arrangement with Kirk Wickersham, owner of FSBO System, Inc. HUD and Alaska DOI allege Wickersham, as a ""title marketer,"" was paid a percentage of Alyeska's title insurance premiums in exchange for referrals he made to Alyeska. Section 8 of RESPA prohibits a person from giving or accepting anything of value in exchange for the referral of settlement service business. RESPA also prohibits a person from giving or accepting any part of a charge for services that are not performed. Likewise, the State of Alaska's anti-rebating statute (AS § 21.66.310) prohibits title companies and their agents from giving anything of value, directly or indirectly, as an inducement to obtaining title insurance business. In addition, state law prohibits a person in the real estate services industry, or any other person, from receiving, directly or indirectly, any rebate, reduction, or a special favor or advantage, or a monetary consideration or inducement. To read the settlement agreement announced today, visit HUD's website."
01/12/2010:,https://archives.hud.gov//news/2010/pr10-007.cfm,Secretary Donovan Announces the First Recovery Act Green Retrofit Grant for Multi-Family Housing,"WASHINGTON - U.S. Housing and Urban Development (HUD) Secretary Shaun Donovan today announced that nearly 200 apartment units in New York City will become more energy efficient as the result of $3.6 million in funding being awarded today to Jonathan Rose Companies, a New York-based property owner and developer. It is the first award to be announced under HUD's new Green Retrofit Program for Multifamily Housing, created through the American Recovery and Reinvestment Act of 2009. The Green Retrofit Program is providing $250 million nationally to reduce energy costs, cut water consumption, and improve indoor air quality. Additional grant awards will be made under this program over the next few months on a rolling basis. The project being funded today is West 135th St Apartments in Harlem, New York, a 198-unit, 10 building, Section 8 assisted property. The renovation to this project will enhance quality of life for residents and increase energy efficiency. It will produce an approximately 25% savings in utility costs and will create quality construction-related job opportunities. Retrofits will include EnergyStar refrigerators, replacement of 32 old boilers with 10 high-efficiency boilers, rooftop solar photovoltaic panels, formaldehyde-free kitchen cabinets, recycled-material kitchen counters, EnergyStar ceiling fans, compact fluorescent lamp (CFL) fixtures and bulbs, double-pane argon-filled low emissivity (low-e) windows, insulated exterior doors, low-flow fixtures, shower heads and toilets, linoleum flooring to replace vinyl tile, wood floor installations using Forest Stewardship Council (FSC)-certified wood, and non-toxic paints, adhesives and sealants throughout. ""I am proud to announce this award to Jonathan Rose today because he has been a leading innovator, advocate and practitioner of green building, particularly of green affordable housing,"" said HUD Secretary Shaun Donovan. ""This funding will not only improve New York's housing stock, but will lower energy costs and create quality green jobs."" The Green Retrofit Program is designed to create thousands of green jobs across the country as workers retrofit older federally assisted multi-family apartment developments with the next generation of energy efficient technologies. Grants and loans provided through this program help private landlords and property management companies to cut heating and air conditioning costs by installing more efficient heating and cooling systems and to reduce water use by replacing faucets and toilets. These Recovery Act funds also produce other environmental benefits by encouraging the use of recycled building materials, reflective roofing, and non-toxic products to reduce potentially harmful 'out gassing' of harmful fumes. Funds are awarded to owners of HUD-assisted housing projects and can be used for a wide range of retrofit activities, ranging from windows/doors to solar panels and geothermal installation. The Recovery Act includes $13.61 billion for projects and programs administered by HUD, nearly 75 percent of which was allocated to state and local recipients only eight days after President Obama signed the Act into law. The remaining 25 percent of funds is being awarded through competitive grant programs including the Green Retrofit Program. HUD is committed to implementing Recovery Act investments swiftly and effectively as they generate tens of thousands of jobs, modernize homes to make them energy efficient, and help the families and communities hardest hit by the economic crisis. In addition, Secretary Donovan and the Department are committed to providing the highest level of transparency possible as Recovery Act funds are administered. It is vitally important that the American people are fully aware of how their tax dollars are being spent and can hold their federal leaders accountable. Every dollar of Recovery Act funds HUD spends can be reviewed and tracked at HUD's Recovery Act website. The full text of HUD's funding notices and tracking of future performance of these grants is also available at HUD's Recovery Act website."
01/13/2010:,https://archives.hud.gov//news/2010/pr10-010.cfm,Administration Completes Implementation of Initiative to Support State and Local Housing Finance Agencies,"WASHINGTON - The U.S. Department of the Treasury, together with the Department of Housing and Urban Development (HUD), and the Federal Housing Finance Agency (FHFA) today announced the completion of all transactions under the recently-introduced state and local Housing Finance Agency (HFA) Initiative, a key element of the Obama Administration's Homeowner Affordability and Stability Plan. With these transactions, the Obama Administration helps support low mortgage rates and expands resources for low and middle income borrowers to purchase or rent homes that are affordable over the long term. Government Sponsored Enterprises Fannie Mae and Freddie Mac played a central role in both Initiative design and transaction execution. The HFA Initiative is expected to come at no cost to taxpayers. Through more than 90 participating HFAs, the HFA Initiative will make affordable financing available to hundreds of thousands of new homebuyers and existing homeowners, as well as support the development and rehabilitation of multi-family rental properties. Mortgages can be used to purchase or rehabilitate homes, as well as refinance existing mortgages at more affordable rates. Participating HFAs are also expected to provide affordable multifamily loans that will help keep rents affordable for tens of thousands of renters. Participating state and local agencies have already begun providing affordable mortgages financed through the HFA Initiative. ""Supporting the work of state and local HFAs is critical to the Administration's broader initiative to stabilize the housing market, which is helping to keep mortgage rates low and mortgage finance flowing for American households across the country,"" said Treasury Secretary Tim Geithner. ""The assistance provided under the HFA Initiative will help maintain the viability of state and local HFAs which play key roles in HUD's efforts to promote expanded access to affordable rental housing and serve as important players in making homeownership possible for hardworking Americans who otherwise would not be able to purchase or remain in their homes,"" said HUD Secretary Shaun Donovan. ""Working together we were able to address the stresses on HFAs created by the housing market turmoil,"" said FHFA Acting Director Edward J. DeMarco. ""The Enterprises played a critical role, consistent with their mission and on commercially reasonable terms. Their successful execution of over 125 separate transactions, all in the final month of 2009, was an impressive achievement."" ""Given our long-standing partnership with state and local HFAs, we were able to move quickly to support the Administration's initiative, which is targeted directly at affordable housing for America's working families,"" said Michael J. Williams, Fannie Mae President and CEO. ""By creating $23 billion in much-needed, new housing capital for the housing finance system, this initiative will enable the HFAs to return to the level of market liquidity they have provided historically."" ""We applaud the successful completion of the HFA Initiative. Freddie Mac is proud to provide an essential financial link to the nation's state and local HFAs that will support affordable homeownership and rental housing and help stimulate America's housing markets,"" said Freddie Mac CEO Ed Haldeman.
Local and State Impact of the Initiative
""These bond proceeds, combined with the $7.7 billion in retail housing bonds the Initiative requires state HFAs to issue, will allow HFAs to finance more than 200,000 affordable homes, while generating jobs and tax revenue for the economy,"" said Susan Dewey, president of the National Council of State Housing Agencies (NCSHA) and executive director of the Virginia Housing Development Authority. ""HFAs are already putting these resources to work to provide first-time home buyer mortgages and finance rental housing,"" Dewey added. ""The National Association of Local Housing Finance Agencies (NALHFA) applauds the Treasury, Federal Housing Finance Agency, and especially the Government-Sponsored Enterprises for putting together, in a nearly impossible timeframe, this vital bond purchase program and liquidity facility. It will give participating local housing finance agencies the ability to significantly expand homeownership and rental housing opportunities for their lower income households,"" said NALHFA President Patricia Braynon, Executive Director of the Miami-Dade County, FL Housing Finance Authority. ""The Treasury Initiative will provide loans to approximately 11,000 home buyers in Pennsylvania, as well as putting our home builders back to work,"" said Executive Director of the Pennsylvania Housing Finance Agency Brian Hudson. ""I believe a new and stronger partnership has been formed between the Administration, the GSEs, and state HFAs to deliver affordable housing across the nation."" ""As one of many HFAs that have participated in the Administration's HFA Initiative, the Idaho Housing and Finance Association has been able to once again access the tax-exempt bond markets for affordable homeownership lending capital,"" said President and Executive Director of the Idaho Housing and Finance Association Gerald Hunter. ""Many prospective home buyers will be able to purchase homes because of this financing opportunity. And, it comes at a time when our economy needs all the assistance it can get. We appreciate the professional and focused efforts by the many staff members at Treasury, HUD, FHFA, Fannie Mae, and Freddie Mac to make this opportunity available for our citizens.""
On October 19, Treasury announced a new initiative for state and local HFAs to help support low mortgage rates and expand resources for low and middle income borrowers to purchase or rent homes that are affordable over the long term. Following up on the intent to support HFAs first outlined in February under the Homeowner Affordability and Stability Plan, the Administration's Initiative has two parts: a New Issue Bond Program (NIBP) to support new lending by HFAs and a Temporary Credit and Liquidity Program (TCLP) to improve the access of HFAs to liquidity for outstanding HFA bonds. The New Issue Bond Program (NIBP) The New Issue Bond Program (NIBP) provided temporary financing for HFAs to issue new housing bonds. Treasury purchased securities of Fannie Mae and Freddie Mac backed by these new housing bonds. With these investments, the HFAs have issued an amount of new housing bonds equal to what they are authorized to issue with the allocations provided them by Congress but have been unable to issue given the current challenges in housing and related markets. The program may support up to several hundred thousand new mortgages to first time homebuyers this coming year, as well as refinancing opportunities to put at-risk, but responsible and performing, borrowers into more sustainable mortgages. The NIBP will also support development of tens of thousands of new rental housing units for working families. The Temporary Credit and Liquidity Program (TCLP) Fannie Mae and Freddie Mac are administering a Temporary Credit and Liquidity Program (TCLP) for HFAs to help relieve current financial strains and enable them to continue to serve their important role in providing housing resources to working families. Treasury has agreed to purchase a participation interest in the Temporary Credit and Liquidity Facilities (TCLFs) provided to HFAs under the program, providing a credit and liquidity backstop. The TCLP provides HFAs with temporary credit and liquidity facilities to help the HFAs maintain their financial health and preserve the viability of the HFA infrastructure so that HFAs can continue their Congressionally supported role in helping provide affordable mortgage credit to low and moderate income Americans, as well as continue their other important activities in communities. Over 90 state and local HFAs representing 49 states participated in the NIBP for an aggregate total new issuance of $15.3 billion. Twelve HFAs participated in the TCLP for an aggregate total usage of $8.2 billion. The Initiative is expected to come at no cost to the taxpayers and to the Government Sponsored Enterprises."
01/14/2010:,https://archives.hud.gov//news/2010/pr10-012.cfm,"HUD Secretary Donovan Announces $2 Billion in Recovery Act Grants to Stabilize Neighborhoods, Rebuild Local Economies","WASHINGTON - U.S. Housing and Urban Development (HUD) Secretary Shaun Donovan announced today that HUD is awarding $2 billion in Recovery Act funding to states, local governments and non-profit housing developers, under HUD's Neighborhood Stabilization Program (NSP), to spur economic development in hard-hit communities and create jobs. Nearly 60 grantees are receiving awards. A full list of grants awarded today can be found on HUD's website.
Funded through the American Recovery and Reinvestment Act, this round of NSP grants is being awarded competitively to applicants who developed the most innovative ideas to rebuild local communities, while demonstrating that they have the capacity to be responsible stewards of taxpayer dollars.
""By investing Recovery Act dollars in revitalizing hard-hit neighborhoods, we're not only creating new job opportunities, but giving communities across the country an opportunity for a fresh start,"" said Vice President Biden. ""These competitive awards go to the heart of the Recovery Act: funding innovative projects that both provide immediate relief and help lay a new foundation for long-term economic growth.""
""Vacant homes have a debilitating effect on neighborhoods and often lead to reduced property values, blight, and neighborhood decay,"" said Donovan. ""This additional $2 billion in Recovery Act funding will help stabilize hard hit communities by turning vacant homes into affordable housing opportunities. The Neighborhood Stabilization program is a key part of the Obama Administration's comprehensive approach to address the national housing and economic crisis.""
The $2 billion in NSP grants being awarded today will build on the work being done now to help state and local governments and non-profit developers collaborate to acquire land and property; to demolish or rehabilitate abandoned properties; and/or to offer down-payment and closing cost assistance to low- to middle-income homebuyers. Grantees can also create ""land banks"" to assemble, temporarily manage, and dispose of foreclosed homes.
The awards will also require housing counseling for families receiving homebuyer assistance funds through NSP. In addition, it will protect homebuyers by requiring grantees to ensure that new homebuyers under this program obtain a mortgage from a lender who agrees to comply with sound lending practices.
The Neighborhood Stabilization Program was created to redevelop hard-hit communities, create jobs, and grow local economies by providing communities with the resources to purchase and rehabilitate vacant homes and convert them to affordable housing. Last year, HUD awarded nearly $4 billion in NSP formula funds to over 300 grantees nationwide to help state and local governments respond to the housing crisis and falling home values.
In addition, on August 26, 2009, HUD awarded $50 million in technical assistance grants to help grantees more effectively manage the inventory of abandoned homes they purchase under the Neighborhood Stabilization Program. HUD's NSP technical assistance grants are helping NSP recipients to implement sound underwriting, management, and fiscal controls; measure outcomes created by public funds; build the capacity of public-private partnerships; develop strategies to serve low-income households; incorporate energy efficiency into NSP programs; provide support, and training on the operation of 'land banks'; and train NSP recipients on HUD program rules and financial management requirements.
President Obama signed the Recovery Act into law on February 17, 2009 as the country faced the greatest economic crisis since the Great Depression. The $787 billion Recovery Act program has already provided nearly $100 billion in tax relief for families and businesses, helped fill critical budget gaps for hard-hit state and local governments and jump-started tens of thousands of projects that are creating jobs and laying a new foundation for long-term economic growth. To learn more about the story of the Recovery Act, visit www.whitehouse.gov/Recovery. To follow Recovery Act dollars, visit www.recovery.gov/Pages/home.aspx."
01/15/2010:,https://archives.hud.gov//news/2010/pr10-01-15.cfm,"Administration Releases December Loan Modification Report, Update on Conversion Drive","WASHINGTON - The U.S. Department of the Treasury and the Department of Housing and Urban Development (HUD) today released an update on the Administration's aggressive nationwide campaign to help borrowers in the trial phase of their modified mortgages convert to permanent modifications under the Home Affordable Modification Program (HAMP). The new December data demonstrates that there has been a significant acceleration in the rate at which borrowers are being approved for permanent modifications. As of December, more than 100,000 permanent modifications have been approved, including 66,000 that borrowers have accepted and the remainder awaiting only the borrower's signature. Under HAMP, more than 850,000 homeowners have had a median payment reduction exceeding $500.
""Treasury is committed to working with servicers and borrowers to sustain this improved pace,"" said Chief of Treasury's Homeownership Preservation Office (HPO) Phyllis Caldwell.
HUD Senior Advisor for Mortgage Finance William Apgar echoed this commitment: ""HUD will continue to work with our Administration partners and utilize our broad network of housing counseling agencies to increase the number of borrowers receiving sustainable and affordable modifications under HAMP.""
The Administration has taken a number of steps to assist servicers in ramping up to give eligible homeowners the opportunity to participate in HAMP. Over the past month, Administration representatives were on-site in servicer offices to ensure that servicers increased efforts to deliver decisions to borrowers in trial modifications who had submitted all of their documents and to obtain any missing documents from borrowers. The Administration also implemented a temporary review period to ensure that all borrowers are being fairly evaluated for the program - the temporary review period extends until January 31, 2010.
HAMP was designed to offer up to 3-4 million homeowners reduced monthly mortgage payments that are affordable and sustainable over the long-term, over the life of the program. Currently, several million homeowners are estimated to be eligible for the program and more than 1 million have already received modification offers. At this pace, the program is on track to meet the goals that President Obama laid out in announcing the Homeowner Affordability and Stability Plan. This Plan included several housing initiatives beyond mortgage modifications, including broad support for Fannie Mae and Freddie Mac to keep interest rates low and facilitate mortgage affordability across the market, increased flexibilities for Fannie Mae and Freddie Mac in refinancing mortgages to provide homeowners with lower monthly payments, tax credits to support development of affordable housing, and support to state and local housing finance agencies. In just the first year, the Administration has launched all of these critical initiatives.
As part of an ongoing commitment to continuously provide greater transparency in all of the Administration's financial stability efforts, the December report includes several new measurements including a breakdown of permanent modification characteristics. These characteristics include predominant hardship reasons and monthly payment savings.
The December HAMP report (http://financialstability.gov/docs/report.pdf)."
